Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"People R Us: LGBTQIA",5/3/2019,20:00,5/3/2019,22:00,FALSE,"If you've ever walked the halls of Penguicon during a break between tracks, you might have noticed there are a huge range of micro-communities within our event. We're happy to provide a space this year for those groups to get together, relax, and start meaningful conversations. Focus: LGBTQIA  Speakers include:Jessica Humiston-Aman","People R Us [1017]",PUBLIC
"LN2 After Hours Ice Cream",5/3/2019,21:00,5/3/2019,23:00,FALSE,"Late night ice cream ingredients may include beer, cider, mead, or liquor. Admission will require 21+ ID (proof of legal drinking age). We'll also teach the basics (safety, proportions) and coach anyone who wants to learn to stir or do all this on their own! As a reminder, we make inclusive ice cream. We have non-dairy bases and sugar-free sweeteners on hand. We're prepared if you speak up. We want everyone to be able to enjoy!  Speakers include:Sarah Elkins, Phil Salkie","LN2 [Hamlin]",PUBLIC
"Fun with Floggers",5/3/2019,21:00,5/3/2019,22:00,FALSE,"Come learn the ins and outs of a simple but deceptively complicated type of play: flogging. It may sound painful, it may seem simple, but when you know how, when, where, and why, you will be able to bring your partner to another plane of understanding and help them fall into the beat of the music. They will forget the rest of the world and float in another time and space. Warning: this class may lead you down a road filled with wetness, hardness, or otherwise being worshiped for your godly powers. This event is 18+.  Speakers include:Rooskie","Charlevoix A",PUBLIC
"Lords of Vegas",5/3/2019,21:00,5/3/2019,23:00,FALSE,"BG 2-4 players; You and your opponents represent powerful developers in a burgeoning Nevada city. You will earn money and prestige by building the biggest and most profitable casinos on 'The Strip,' the town's backbone of dust and sin. You start with nothing but parking lots and dreams, but from there you build, sprawl, reorganize and gamble your way to victory. Score the most points investing in the most profitable development companies and putting the best bosses in control of the richest casinos. Put your dollars on the line . . . it's time to roll!  Speakers include:The Wandering Meeple","Gaming (TC's Room)",PUBLIC
"Movie: Aquaman",5/3/2019,21:00,5/4/2019,00:00,FALSE,"  Speakers include:","Portage Auditorium",PUBLIC
"Whiskey of the West",5/3/2019,21:00,5/3/2019,22:00,FALSE,"For our annual journey into our favorite spirit, this year's theme will be an exploration of some interesting craft brands from west of the Mississippi.  Speakers include:Greg Williams, Katie Buffone","Food [317]",PUBLIC
"STIs: Facts, Fictions, and Fables",5/3/2019,21:00,5/3/2019,22:00,FALSE,"This presentation will take a look at the social history of STI prevention from the 20th century to the present. It will address how facts and social conditions shaped prevention strategies both then and now. When we look at what is actually true about STIs in terms of actual risk, treatments available, and prevention, we see how sex-negative beliefs still influence our perceptions. We will discuss ways of combating stigma within ourselves and how to talk to our partners and potential partners about risk. <br />  Speakers include:Janice Gutfreund","Charlevoix B",PUBLIC
"Star Trek: Five-Year Mission",5/3/2019,21:00,5/3/2019,22:00,FALSE,"BG 3-7 players Boldly roll where no one has rolled before  Speakers include:Fred Paffhausen","Gaming (TC's Room)",PUBLIC
"Geeky Burlesque",5/3/2019,21:00,5/3/2019,23:00,FALSE,"Burlesque is a free musical expression of the self. Penguicon is excited to present a Geeky Burlesque show on Friday at 9pm! Come hang out and cheer on your brave fellow attendees as they get on stage and let it all (or most of it) out. There will be ribbons available for those who attend! There is no tipping allowed this year. 18+ only, please, ID will be checked at the door.  Speakers include:","Algonquin C/D",PUBLIC
"Sexuality, Kink and Poly 101",5/3/2019,21:00,5/3/2019,22:00,FALSE,"There are so many questions people have about sexuality, kink, and poly. Get your basic questions answered by queer, kinky, polyamorous members of society! We'll also dive deeper into discussion on any difficult questions the group may have. This event is 18+.  Speakers include:April Jennifer Choi","Montcalm",PUBLIC
"Sketchy Nonsense Live Podcast 2: We're Doing It Again",5/3/2019,22:00,5/4/2019,00:00,FALSE,"Sketchy Nonsense is back again to do our patented (not actually patented) live podcast! Come see a group of guys do some live improv comedy for your listening pleasure. And also drink beer. And ALSO also, you can drink it with us! Sample the 'Beer of the Week' with us. It is most definitely 21+, so bring your big boy/girl/non-gender conforming pants and have a fun time! This event is 18+.  Speakers include:Shane Soules, Andy Althouse, Nick Haynes, Anne LaCroix","Food [317]",PUBLIC
"Red Dragon Inn",5/3/2019,22:00,5/4/2019,00:00,FALSE,"BG 3-6 players; You and your friends are a party of heroic, fantasy adventurers. You've raided the dungeon, killed the monsters, and taken their treasure. Now you're back, and what better way to celebrate your most recent victory than to spend an evening at the Red Dragon Inn. You and your adventuring companions will spend the night drinking, gambling, and roughhousing. The last person who is both sober enough to remain conscious and shrewd enough to hold onto his gold coins wins the game.  Speakers include:Kevin King","Gaming (TC's Room)",PUBLIC
"Super-Violent Anime that is Totally Worth Your Time (Trust Us!)",5/3/2019,22:00,5/3/2019,23:00,FALSE,"Anime can seem shockingly violent to people who think 'cartoons' are for children, but anime is created for adults too. But what to watch? Our bloodthirsty fan crew will share their favorites, with an emphasis on gripping stories and intriguing themes.  Speakers include:Cassy Sinke, Paul Kemner","Charlevoix B",PUBLIC
"Safe Play and Breath Play",5/3/2019,22:00,5/3/2019,23:00,FALSE,"Come learn about common mistakes and how to safely partake in this... breathtaking way to play! This event is 18+.  Speakers include:TheMtnLioness","Charlevoix A",PUBLIC
"BoF: Developing an Open Source Novel",5/3/2019,22:00,5/3/2019,23:00,FALSE,"Birds of a Feather: Many people consider releasing a novel under a Creative Commons Sharealike license to be the literary equivalent of an open source project. But this ignores the initial development process through initial release. Can all the principles of open source software development (iterative, incremental, and distributed development) and its tools (bug tracking, version control and project forking) be used to create a true open source novel? If so, what might that look like? Join us to discuss the feasibility of creating a truly open source novel.<br />  Speakers include:","Baldwin",PUBLIC
"The Wild and Wonderful World of Whips",5/3/2019,23:00,5/4/2019,00:00,FALSE,"This talk will discuss all things whips: types, construction, physics, and skills! Presented by a whip professional with over 10 Guinness World Records in whip cracking. Learn about whips for sport, competition, and after hours play. This event is 18+.  Speakers include:April Jennifer Choi","Charlevoix A",PUBLIC
"Sensation Play",5/3/2019,23:00,5/4/2019,01:00,FALSE,"Come see a demonstration of some of the vast number of experiences sensation play provides! We'll be demonstrating and teaching bondage, sensory deprivation, temperature play, biting and scratching, integrating the use of floggers and knives, sensual touch, and with permission, a clothed demonstration of orgasm torture (inducing multiple orgasms with a wand vibrator and bondage). We'll also show you how to play in a safe and consensual way. This event is 18+.  Speakers include:Jett Khat","Charlevoix B",PUBLIC
"Morning Rave",5/4/2019,06:00,5/4/2019,08:00,FALSE,"Come party in the AM! Get pumped up and dance your heart out, calm down with some yoga, and help yourself to some coffee and tea.  Speakers include:","Algonquin A",PUBLIC
"Penguicon 2019 5K",5/4/2019,08:00,5/4/2019,09:00,FALSE,"Join the great community at Penguicon 2019 for awesome time racing against your fellow geeks and gamers. This time it's IRL versus VR with absolutely no blue turtle shells to worry about.  Speakers include:William Bowen","Outside",PUBLIC
"BurleXercise: A Burlesque Inspired Dance Fitness",5/4/2019,09:00,5/4/2019,10:00,FALSE,"BurleXercise is a fitness class created by Deborah O'Connell that takes the 'follow the leader' format that other fitness classes frequently use and puts burlesque inspired movement to it. This is not a burlesque how-to, this is a fitness class inspired by burlesque.  Speakers include:Deborah O'Connell","Algonquin A",PUBLIC
"Stiggy's Dogs Presents: Service Dogs Information Panel",5/4/2019,09:00,5/4/2019,10:00,FALSE,"Stiggy's Dogs is an non-profit organization that rescues shelter dogs and trains them to be service dogs for veterans with Post Traumatic Stress Disorder (PTSD) and/or Traumatic Brain Injury (TBI) at no cost to the veteran. Come learn about the different types of working dogs, dos and don'ts when you meet a service dog and veteran, and how dogs are beneficial and life changing.  Speakers include:Gino DeTone, Christine Myran","Montcalm",PUBLIC
"Make Your Own Pillowcase",5/4/2019,09:00,5/4/2019,10:00,FALSE,"Join me in sewing your very own pillowcase. Learn how to use a sewing machine while making something useful!  Speakers include:Kim Ulrich","EMC I",PUBLIC
"The Importance of Animals",5/4/2019,09:00,5/4/2019,10:00,FALSE,"From sentient characters to plucky sidekicks, animals have been featured in SFF since its inception. This talk will discuss which animal characters work, which don't, and perhaps how to create your own believable, non-human characters.  Speakers include:Cassandra Morgan, Michael Cieslak","Charlevoix A",PUBLIC
"Self-Publishing 2019",5/4/2019,09:00,5/4/2019,10:00,FALSE,"Self-publishing is no longer the hot new way to publish. It's not quite mature, but the options and tools have dramatically increased. It's not just 'shove a book up on Amazon and profit;' we can sell hardcovers in Malaysia and audiobooks in China. Is self-publishing for you? What tools do you need? What works? What used to work, but doesn't anymore? How do you self-publish? SHOULD you self-publish? Would pro basketball be a better career goal? Come find out!  Speakers include:Michael W. Lucas, Colleen Nye","Nicolet",PUBLIC
"Modular Synthesizers: The Lego of Electronic Music",5/4/2019,09:00,5/4/2019,10:00,FALSE,"Learn the basics of modular synths, how they originated, how they work, and why they are so awesome.There will be a demonstration using a software synthesizer program and a short live performance using the presenter's own modular setup.  Speakers include:Jon King","EMC II",PUBLIC
"Foamsmithing 101",5/4/2019,10:00,5/4/2019,11:00,FALSE,"Learn about the basic skills and tools needed to build props and costumes out of foam. See examples of pieces and ask for tips on projects you are working on.  Speakers include:Alex Drummer","EMC I",PUBLIC
"Poetry with Pitch! A Penguicon Choral Workshop",5/4/2019,10:00,5/4/2019,11:00,FALSE,"Choral music, at its best, is poetry with pitch. Singing links the emotion of music with the power of words. In this interactive session, we will learn Vienna Teng's 'Hymn of Axciom,' a poignant tune about digital surveillance, in four-part harmony. Contrary to popular opinion, singing is a learned skill, not just an innate talent. Ashley will share tips and techniques to use your voice and make meaningful music, lessons learned from fifteen years in adult, auditioned choirs. Ability to read music is helpful but not necessary. Listeners are also welcome!  Speakers include:Ashley Lesser","Portage Auditorium",PUBLIC
"Needle Felting 101",5/4/2019,10:00,5/4/2019,11:00,FALSE,"We'll start with a stabby needle and some wool, and you'll end up with an adorable penguin to take home! Learn the basics of why and how felting happens, and the general idea of how to make it work. Space is limited, so please sign up near Ops.  Speakers include:Bagel Garrison","EMC II",PUBLIC
"DIY Pompom Guns",5/4/2019,10:00,5/4/2019,11:00,FALSE,"Learn to make your own pompom gun!  Speakers include:Bronwyn","Montcalm",PUBLIC
"P.O.V. for Dummies",5/4/2019,10:00,5/4/2019,11:00,FALSE,"Point of view seems so simple, and yet it's so hard to get right. In this panel we'll discuss why that is, and explore some tools you can take home to move your point of view beyond first, second, and third person.  Speakers include:Janea Schimmel","EMC IV",PUBLIC
"DDOSs and What the Average Person Can Do About It",5/4/2019,10:00,5/4/2019,11:00,FALSE,"DDOSs have been in the news for a few years. Learn what a DDOS is, how companies protect themselves, and how the average person can do their part to prevent it.  Speakers include:Tony Bemus","Algonquin C/D",PUBLIC
"Amigurumi: Crochet a Penguin!",5/4/2019,10:00,5/4/2019,11:00,FALSE,"So you know the basics of crochet and want to try something new? Lets go beyond the basics, read a pattern, and make amigurumi! Space limited, sign up at ops.  Speakers include:Dawn Marino, Kelly V, Grace Cocking","EMC V",PUBLIC
"An Introduction to Macros in Clojure",5/4/2019,10:00,5/4/2019,11:00,FALSE,"Dive into the programming language Clojure with a focus on the macro system and how it can be used effectively.  Speakers include:Noah Bogart","Charlevoix B",PUBLIC
"Reading: Michael Cieslak and Nicole E. Castle",5/4/2019,10:00,5/4/2019,11:00,FALSE,"The authors read from their works.  Speakers include:Nicole E. Castle, Michael Cieslak","Author Readings Room",PUBLIC
"Abyss",5/4/2019,10:00,5/4/2019,11:00,FALSE,"BG 2-4 players; A game of development, combination and collection in which players try to take control of strategic locations in an underwater city. To achieve this, players must develop on three levels: first by collecting allies, then using them to recruit Lords of the Abyss, who will then grant access to different parts of the city. Players acquire cards through a draft of sorts, and the Lords of the Abyss acquired on those cards grant special powers to the cardholder   but once you use the cards to acquire a location, that power is shut off, so players need to time their land grabs well in order to put themselves in the best position for when the game ends.  Speakers include:The Wandering Meeple","Gaming (TC's Room)",PUBLIC
"An Overview of Vim",5/4/2019,10:00,5/4/2019,11:00,FALSE,"We will look at the Vim Text Editor, starting with the very basics and moving to some of the lesser known features of Vim. Bring your computer with Vim already installed if you want to work along with the speaker.  Speakers include:Michael Rometty","Computer Lab [Charlevoix C]",PUBLIC
"TEALS Program Info Session",5/4/2019,10:00,5/4/2019,11:00,FALSE,"The TEALS Program matches technology progessionals with educators to help bring computer education to schools. Come learn more about the program and how you can help or get your school involved.  Speakers include:","Baldwin",PUBLIC
"Author Office Hours with Michael W. Lucas",5/4/2019,10:00,5/4/2019,11:00,FALSE,"Have a question about life, the universe, or publishing? Come chat with the author and find out all the answers to your burning questions.  Speakers include:Michael W. Lucas","Writer's Block ",PUBLIC
"AHA Badge Soldering",5/4/2019,10:00,5/4/2019,13:00,FALSE,"Its a yearly tradition to for All Hands Active to bring a special badge soldering project. There are two projects to choose from this year, a quick and easy option and a more complex one. Kits are available for purchase. All proceeds go directly to AHA.  Speakers include:AHA","Hackerspace (Room 328)",PUBLIC
"Agile Escape Room",5/4/2019,10:00,5/4/2019,11:00,FALSE,"Its the agile zombie apocalypse. You and your friends are trapped and all that stands between you and lunch is a locked door and three puzzle boxes. Each puzzle, once solved becomes an important component of the key. Every team must solve all three of their puzzles in order to complete the key. There is one key to rule them all. Only then may you leave the room before its you who becomes lunch. Are you willing to stake the lives of your team on your agile knowledge? Oh and by the way, how closely did you follow Scrum and agile principles in obtaining your release?  Speakers include:Ericka Kahler, Donald Mark Haynes, Doug Johnson","EMC III",PUBLIC
"Coffee Ritual",5/4/2019,10:00,5/4/2019,11:00,FALSE,"Back by popular demand, the Pope of Coffee shall blesspresso The Holy Of Holies: the most theatrical brewing method ever devised. The acolytes will serve the Holy Liquid unto the congregation, who shall raise the sacrament to the east, and in unison, recite the litany 'God, I needed that!' Look for a blend of cafe'ths such as Press-byterian, Buzzentine, Sipiscopal, and even Atheismericano.  Speakers include:Matt Arnold","Nicolet",PUBLIC
"Tux Blended Breathe and Stretch",5/4/2019,10:00,5/4/2019,11:00,FALSE,"A yoga class for Penguicon that mixes fiery vinyasa poses with more restorative yin postures.  Speakers include:William Bowen","Algonquin A",PUBLIC
"Music in Science Fiction",5/4/2019,10:00,5/4/2019,11:00,FALSE,"Join us for discussion between music scholars and the audience about the role of music in science fiction film and television.  Speakers include:Reba Wissner, Jessica Getman, Brooke McCorkle, Evan Ware","Algonquin B",PUBLIC
"Quantum Crafts",5/4/2019,11:00,5/4/2019,12:00,FALSE,"Quantum physics and metaphysics both seek truth. Discover how these two pursuits have begun to reveal the truth of how our universe works and our place in it.  Speakers include:Stanley Nunn","EMC IV",PUBLIC
"Tyrants of the Underdark",5/4/2019,11:00,5/4/2019,12:00,FALSE,"BG 2-4 players; Each player leads a house of Drow in a section of the Underdark below the Sword Coast. The Drow house is represented by a deck of cards, with each card being a minion in that player's deck. Each minion belongs to one of five aspects of Drow society, and those aspects correspond to different strategies in the game, e.g., malice minions excel at assassinating opponents' troops, while ambition minions are best at recruiting additional minions and promoting minions to your 'inner circle', which is a special zone that increases their value at the end of the game.  Speakers include:Jason Miller","Gaming (TC's Room)",PUBLIC
"Rave and Circus Toys",5/4/2019,11:00,5/4/2019,12:00,FALSE,"You've seen all those glowy and flashy toys at a rave or in a video. If you've ever wondered what they are or how to use them, then this panel is for you. Many of those toys are adapted from the circus world, and there will be two professional circus performers here to answer those questions.  Speakers include:April Jennifer Choi","Charlevoix A",PUBLIC
"Camp cookery and magical meal to prevent trailside tragedy",5/4/2019,11:00,5/4/2019,12:00,FALSE,"Tips and tricks for camp cookery. Focus on backpacking meal planning and on trail prep. Discussion points, types of backpacking stoves and cook kits, dehydration, DIY freeze drying. cold soak meals, trail baking. Recipes and possible meal samples  Speakers include:Alex Drummer, chloe  zrnich","Food [317]",PUBLIC
"Silicone Casting for Cheap Bastards",5/4/2019,11:00,5/4/2019,12:00,FALSE,"Have you wanted to cast things out of silicone, but found it to be cost prohibitive? Learn how to make silicone casts and moulds from inexpensive silicone caulk and cornstarch.  Speakers include:Gnora Ford-Lepthien","EMC V",PUBLIC
"How to Fight With a Medieval Longsword",5/4/2019,11:00,5/4/2019,12:00,FALSE,"Have you ever wanted to learn how to fight like they do in your favorite medieval action movie? Come learn the basics on how to handle a long sword and what made this weapon the go-to in the days long ago.  Speakers include:Danny Hansen","Algonquin A",PUBLIC
"Say Hello to My Little Side Character",5/4/2019,11:00,5/4/2019,12:00,FALSE,"Side characters shouldn't take the spotlight, but that doesn't mean they should fade into the background either! In this talk I'll explain how you can create memorable side characters for your tabletop RPG, writing, or other creative endeavor.  Speakers include:Julie Miller","Montcalm",PUBLIC
"Patterns Lie! and Other Useful Sewing Facts",5/4/2019,11:00,5/4/2019,13:00,FALSE,"Learning to sew can be daunting, especially if you've never had formal instruction. We're here to help! In this panel, we'll cover selecting and reading a pattern, choosing fabric, cutting, pinning, sewing, pressing, finishing hems, and more   all without complicated sewing terminology! You'll be sewing like a pro in no time. Bring your questions!  Speakers include:Alena Van Arendonk","Nicolet",PUBLIC
"Truths, Half-truths and Sweet, Sweet Lies: Reflections of an IT Consultant",5/4/2019,11:00,5/4/2019,12:00,FALSE,"I sold you my sword not my soul! This will be an open and frank discussion of consulting in the current IT environment. What are the perils of being a change agent in an increasingly politicized and perilous engagement climate?  Speakers include:Donald Mark Haynes","Algonquin C/D",PUBLIC
"Lockpicking 101",5/4/2019,11:00,5/4/2019,12:00,FALSE,"Hands on with lock picks, just the basics, same as last year with a few new locks and things.  Speakers include:Joseph Rock","EMC I",PUBLIC
"Vector! Attack of the Metapirates, Penguicon Edition",5/4/2019,11:00,5/4/2019,12:00,FALSE,"A tabletop RPG adventure in the world of Vector! Attack of the Metapirates*, specifically tailored for Penguicon. *Vector! Attack of the Metapirates is not an adventure, supplement, setting, or campaign, but a MEMETIC VIRUS. Vector and the Meta Pirates may spread their influence into not only one game, but many, and should they not be contained or halted, may even irrevocably alter you and your players. You have been warned.  Speakers include:Shane Wheeler","Gaming (TC's Room)",PUBLIC
"People R Us: Geeks of Color II",5/4/2019,11:00,5/4/2019,13:00,FALSE,"If you've ever walked the halls of Penguicon during a break between tracks, you might have noticed there are a huge range of micro-communities within our event. We're happy to provide a space this year for those groups to get together, relax, and start meaningful conversations. Focus: Geeks of Color  Speakers include:Meredith Carson","People R Us [1017]",PUBLIC
"The GRAM Role-Playing Game: Introductory Demo",5/4/2019,11:00,5/4/2019,12:00,FALSE,"RPG; Join us for a demonstration of the GRAM role playing game led by one of the game designers.  Speakers include:Warren Brown","Gaming (TC's Room)",PUBLIC
"The Autodidact's Rules of Order: Teaching Yourself When Nobody Else Can or Will",5/4/2019,11:00,5/4/2019,12:00,FALSE,"Being a self motivated learner isn't as simple as googling something when you don't know the answer. It takes the ability and willingness to research and take in multiple sources to search for the truth. Come learn what it takes to be successful at teaching yourself from a lifelong autodidact.  Speakers include:Zed Shaw","Algonquin B",PUBLIC
"Fun with Origami",5/4/2019,11:00,5/4/2019,12:00,FALSE,"Come play with paper! We will fold a variety of models starting with some that are very easy and moving toward some that are a bit more challenging. No experience required. Children are welcome to attend with an adult.  Speakers include:Janet Gocay","EMC II",PUBLIC
"Blocking Writer's Block",5/4/2019,11:00,5/4/2019,12:00,FALSE,"The dreaded writer's block. What is it, and how do you get rid of it? Our panelists will ponder this pernicious plague upon creativity, and how to root it out of your writing practice. Writer's block can be beaten. We've done it.  Speakers include:Vik K. Walker, Fred Paffhausen, Michael W. Lucas, Colleen Nye","Baldwin",PUBLIC
"Selected Reading by Saladin Ahmed",5/4/2019,11:00,5/4/2019,12:00,FALSE,"Come enjoy some of Saladin's favorite excerpts from his selected works. Followed by a Q & A session.  Speakers include:Saladin Ahmed","Charlevoix B",PUBLIC
"History of Pro Wrestling",5/4/2019,11:00,5/4/2019,12:00,FALSE,"Professional wrestling is one of the most storied art forms the world has ever known. Hey, wait! Come back! This panel is here to show you the history of pro wrestling. Dating from the early 1900s, all the way to present day, and all of the amazing history in-between. Pairs well with the sister-panel 'Professional Wrestling 101'  Speakers include:Shane Soules","EMC III",PUBLIC
"Too Like The Lightning, The Card Game",5/4/2019,12:00,5/4/2019,13:00,FALSE,"This unpublished prototype for 2 to 7 players is a game adaptation of a science fiction novel series by Penguicon 2017 guest of Honor Ada Palmer. Players represent world governments. Together they attempt to avert world war by arranging face-down cards in a row common to all players: the global Transit System. Players may change these, but may not directly tell each other what they know of them. When the cards are revealed, if the players have managed to arrange the printed numbers in an uninterrupted consecutive sequence, world war is averted, and the players all win! But beware! For your own government is awash in corruption-- some of the characters on your cards might frustrate your efforts!  Speakers include:Nemo Rathwald","Gaming (TC's Room)",PUBLIC
"Getting Motivated to Write",5/4/2019,12:00,5/4/2019,13:00,FALSE,"Learn some ways to get into the writing frame of mind, including challenges, groups, and staying motivated.  Speakers include:Fred Paffhausen, Jean Davis, BluRaven C. Houvener","Algonquin B",PUBLIC
"Supernatural Anime: The Creepy, the Scary, and the Fun",5/4/2019,12:00,5/4/2019,13:00,FALSE,"Japan has the widest and weirdest menagerie of supernatural beasties and ghosts, and they haunt the world of anime too! With influences from Shinto and Buddhism, folk tales, and urban legends, you're never quite sure what will happen next. We'll geek out on our picks of what's worth watching and why.  Speakers include:Paul Kemner, A. Carina Spears, Star Stramel","EMC IV",PUBLIC
"Author Office Hours with Nicole E. Castle",5/4/2019,12:00,5/4/2019,13:00,FALSE,"Have a question about life, the universe, or publishing? Come chat with the author and find out all the answers to your burning questions.  Speakers include:Nicole E. Castle","Writer's Block ",PUBLIC
"Make Your Own Cardboard Automata",5/4/2019,12:00,5/4/2019,13:00,FALSE,"Learn how to use cams and cranks to make a cardboard creation that moves and jives. Walk away with your own custom automata.  Speakers include:Karen Corbeill","EMC I",PUBLIC
"Redefining Myths and Legend - Magic vs Science",5/4/2019,12:00,5/4/2019,13:00,FALSE,"Historically, creatures of myth originated through magical means. In today's literature these same creatures can owe their beginnings to science. Explore and contrast both sides of the origin story.  Speakers include:Vik K. Walker","EMC V",PUBLIC
"Podcasting 101: So You Wanna Start a Podcast",5/4/2019,12:00,5/4/2019,13:00,FALSE,"Join us for a new and updated Podcasting 101 panel to help people get started in the wild world of podcasting!  Speakers include:Dave Phillips","Computer Lab [Charlevoix C]",PUBLIC
"Charisma Check: Teaching Social Skills With Modern Methods",5/4/2019,12:00,5/4/2019,13:00,FALSE,"This panel will cover using 'unconventional' methods to teach social skills to a variety of ages. Methods covered will include RPGs, improv, LARP, board games, and community activities.  Speakers include:Jessica Humiston-Aman","Charlevoix B",PUBLIC
"Are You A Werewolf?",5/4/2019,12:00,5/4/2019,13:00,FALSE,"Well, are you? Let's play werewolf!  Speakers include:Erika Wagner","Algonquin A",PUBLIC
"Relationship Communication",5/4/2019,12:00,5/4/2019,13:00,FALSE,"In this panel discussion, we will cover a plethora of communication skills from basic body language and phrasing to techniques used in relationship counseling to improve communication and navigate the difficult conversations we have in life.  Speakers include:April Jennifer Choi, Bethany Bymes","Charlevoix A",PUBLIC
"Intro to Metal Working",5/4/2019,12:00,5/4/2019,13:00,FALSE,"A basic Q&A session with some show and tell of common tools used by the average metal worker, how they work, and how to use them safely. NO LIVE DEMONSTRATIONS, THINGS WILL CATCH FIRE.  Speakers include:Derek Newland","EMC II",PUBLIC
"Feline Nutrition 101",5/4/2019,12:00,5/4/2019,13:00,FALSE,"Cats have been steadily growing in popularity for decades. Join Cassandra Morgan, author and feline nutrition and behavior consultant, as she walks you through the basics of feline nutrition. Learn how to read a pet food label, what it means to be an obligate carnivore, and settle the great kibble vs canned debate. It's going to be a purr-fectly meow-velous time!  Speakers include:Cassandra Morgan","Portage Auditorium",PUBLIC
"I Didn't Plan For This",5/4/2019,12:00,5/4/2019,13:00,FALSE,"Eliminate the stress of planning your next D&D session by not doing it! Learn the basics of improvisation to help you bring those techniques to your gaming table. So the next time your players want to go shoe shopping in the middle of a story arc, youll be ready!  Speakers include:Julie Miller","Montcalm",PUBLIC
"Self-publishing Comics and Books",5/4/2019,12:00,5/4/2019,13:00,FALSE,"This talk will help current and future writers learn how to self-publish and promote their work.  Speakers include:Stephanie Manard","EMC III",PUBLIC
"The GRAM Role-Playing Game: Introductory Demo",5/4/2019,12:00,5/4/2019,13:00,FALSE,"RPG; Join us for a demonstration of the GRAM role playing game led by one of the game designers.  Speakers include:Cyndi Chadwick","Gaming (TC's Room)",PUBLIC
"Reading: Michael W. Lucas",5/4/2019,12:00,5/4/2019,13:00,FALSE,"The authors read from their works.  Speakers include:Michael W. Lucas","Author Readings Room",PUBLIC
"BoF: The Expanse is Saved",5/4/2019,12:00,5/4/2019,13:00,FALSE,"Birds of a Feather: The Expanse was on SyFy then cancelled. Soon it was picked up by Amazon Prime after a media promotion by fans. Will we be able to expand SciFi using the media promotion of other great shows? What have we learned about getting funding and attention for our favorites? Can we do more?  Speakers include:Gibson Nichols","Baldwin",PUBLIC
"Navigating Polyamory: Keeping your Cups Full",5/4/2019,13:00,5/4/2019,14:00,FALSE,"Join us for a presentation and Q&A about one million different ways to practice poly. Come learn how to better communicate and work through hiccups, such as scheduling conflicts, new partners, sexual safety, and mental/emotional health.  Speakers include:Andrew M. &quot;Fish&quot; Popowich, Becky Hill, Cyndi Chadwick","Charlevoix A",PUBLIC
"Improving your Writing",5/4/2019,13:00,5/4/2019,14:00,FALSE,"Writing is one of the hardest crafts to learn, and measuring improvement is nearly impossible. How do you improve your writing? What methods have worked for us, and which failed miserably? How did our panelists achieve success? If we can improve, so can you.  Speakers include:Vik K. Walker, Michael W. Lucas, Colleen Nye","Baldwin",PUBLIC
"Istanbul",5/4/2019,13:00,5/4/2019,14:00,FALSE,"BG 2-5 players; There's hustle and bustle at Istanbul's grand bazaar as merchants and their assistants rush through the narrow alleys in their attempt to be more successful than their competitors. Everything must be well organized: wheelbarrows must be filled with goods at the warehouses, then swiftly transported by the assistants to various destinations. Your goal? Be the first merchant to collect a certain number of rubies.  Speakers include:Mike Dudash","Gaming (TC's Room)",PUBLIC
"Pen Testing with Kali Linux",5/4/2019,13:00,5/4/2019,14:00,FALSE,"Join us for an open discussion on Kali Linux, pen testing, and the possibilities of using this distro overall.  Speakers include:William Bowen","Computer Lab [Charlevoix C]",PUBLIC
"Dice Forge",5/4/2019,13:00,5/4/2019,14:00,FALSE,"BG 2-4 players; Development game featuring innovative mechanics based on dice with removable faces. In this dice crafting game, players build their own dice. Roll your dice, manage your resources, complete ordeals before your opponents and explore multiple winning strategies.  Speakers include:Jason Miller","Gaming (TC's Room)",PUBLIC
"Beekeeper Bootcamp",5/4/2019,13:00,5/4/2019,14:00,FALSE,"Want to help save the bees? Find out if you have what it takes to be an apiarist in the modern era of beekeeping.  Speakers include:Jen Haeger","Nicolet",PUBLIC
"Author Office Hours with Michael Cieslak and Mary Lynne Gibbs",5/4/2019,13:00,5/4/2019,14:00,FALSE,"Have a question about life, the universe, or publishing? Come chat with the author and find out all the answers to your burning questions.  Speakers include:Mary Lynne Gibbs, Michael Cieslak","Writer's Block ",PUBLIC
"Autonomous RC Car Race",5/4/2019,13:00,5/4/2019,16:00,FALSE,"Autonomous RC Car Racing Series is a competition where builders from across the Metro Detroit and Ann Arbor areas will race their own self-driving 1/10 and 1/12 scale RC cars around our track as quickly as possible. The cars use a variety of software including TensorFlow, OpenCV and ROS. Remote-control cars will also be available for audience members to try to compete against us! Learn to build your own self-driving car at diyrobocars.com  Speakers include:Scott Scheraga","Algonquin C/D",PUBLIC
"Reading: David Erik Nelson and Christian Klaver",5/4/2019,13:00,5/4/2019,14:00,FALSE,"The authors read from their works.  Speakers include:David Erik Nelson, Christian Klaver","Author Readings Room",PUBLIC
"Movie: Ghost in the Shell (1996)",5/4/2019,13:00,5/4/2019,15:00,FALSE,"  Speakers include:","Portage Auditorium",PUBLIC
