Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Eric S. Raymond 'Ask Me Anything!'",4/29/2016,21:00,4/29/2016,21:50,FALSE,"Eric S. Raymond answers your questions about anything!  Speakers include:Eric S. Raymond","Windover",PUBLIC
"Pack 'O Game",4/29/2016,21:00,4/29/2016,21:50,FALSE,"2-8 players. A series of easily portable card-based strategy micro card games in a gum-sized tuck box with a variety of mechanics, complexity and theme.  Speakers include:Bob Brodis","Game Table A",DEFAULT
"Impact Play for Beginners",4/29/2016,22:00,4/29/2016,22:50,FALSE,"Want to learn about impact play? Then come in and play!  This interactive class, geared toward beginners, will show you how to get started doing impact play with floggers and riding crops. You'll learn where and where not to hit, how to practice, and different types of impact toys - some found even right in your kitchen! This panel is for ages 18+ only. Minors are not allowed (with or without a parent). This panel is for ages 18+ only. Minors are not allowed (with or without a parent).  Speakers include:(Rabbit) Michael McPeek","Algonquin A",PUBLIC
"Primal: Understanding Yourself & Your Role in the Kink Community",4/29/2016,22:00,4/29/2016,22:50,FALSE,"An informational talk for those who identify as primal or who wish to learn more about what it is and how it impacts the BDSM community. Come learn about primals, share information about primal scenes, and learn techniques to manage the inner animal. This panel is for ages 18+ only. Minors are not allowed (with or without a parent).  Speakers include:George Allen","Baldwin",PUBLIC
"Flirting for Geeks",4/29/2016,22:00,4/29/2016,22:50,FALSE,"Come learn how (and how not) to flirt from some of our local fandom's biggest flirts. Not only is it laugh-out-loud funny, it's an irreverent and honest reflection of love, sex, and fandom. Find ways to woo, methods for making friends, and how to have a good time without making others uncomfortable.  Speakers include:Nuri Gocay, Bob Waltenspiel, Dave Phillips, Scott Kennedy, Marie Staver, Jessica Roland","Charlevoix A",PUBLIC
"Midwest Mash: Whiskies of the Great Lakes",4/29/2016,22:00,4/29/2016,23:50,FALSE,"There are a significant number of craft distilleries in the Midwest region, come and hear what makes them unique from each other, how those whiskies are made. Then stay for a tasting!  The presentation will be open, but the tasting will be limited participation. 21+ and ID will be required. Sign up at Ops.
  Speakers include:Greg Williams","1017",PUBLIC
"Live Podcast: Getting Drunk with Shannon & Maggie",4/29/2016,22:00,4/29/2016,22:50,FALSE,"Shannon and Maggie are BFF’s and they (used to) drink, a lot. Join us for our 3rd time at Penguicon. Hilarity will ensue, we will drink, eat cheese, and discuss the latest events in life and entertainment. Audience members will be able to submit questions to be answered live during the session directly, during the recording, to Shannon and Maggie or via Twitter at @ShannonsParty and @BrainOfMaggie   Speakers include:Shannon Marshall, Maggie Maiville","Hamlin",PUBLIC
"DemonLobster.com presents: Sanity Claws Radio Live",4/29/2016,22:00,4/29/2016,22:50,FALSE,"The Demon Lobster crew invites you to this live recording of our podcast, 'Sanity Claws Radio'. The crew will be playing an audience driven game of 'I Can Top That' where you get to ask our panel questions about games, movies, or anything in nerd culture and we quest to give the funniest answer possible. Raunchy humor and adult language abound in this panel. As a result, this panel is for (im)mature audiences only. This panel is for ages 18+ only. Minors are not allowed (with or without a parent).  Speakers include:Jonathon Hickey, Scott Markwart","Nicolet",PUBLIC
"Ubuntu Michigan 16.04 Release Party",4/29/2016,22:00,4/29/2016,22:50,FALSE,"Come celebrate the release of Ubuntu 16.04: Xenial Xerus with the Ubuntu Michigan Loco. We'll be meeting in the bar area to celebrate the latest in the Ubuntu release cycle. Hope to see you there!  Speakers include:Craig Maloney","Restaurant",PUBLIC
"The ZFS File System",4/29/2016,22:00,4/29/2016,22:50,FALSE,"ZFS, the Zettabyte File System, is one of the most full-featured filesystems available today and gives almost unlimited storage flexibility. Originally created by Sun Microsystems, the independent entity OpenZFS now develops ZFS as deployed in illumos, Linux, and FreeBSD.  This talk takes you through ZFS' features, including: data self-healing, deduplication and compression, clones and snapshots, copy-on-write, boot environments, replication, and more. Once you use ZFS, you'll never understand how you lived without it.  Speakers include:Michael W. Lucas","Windover",PUBLIC
"Arkham Horror",4/29/2016,22:00,4/30/2016,2:50,FALSE,"2-8 players. A cooperative adventure game themed around H.P Lovecraft's Cthulhu Mythos. It's up to the Investigators to prevent one of the eight Ancient Ones from breaking into our world. During the course of the game, players will upgrade with skills, allies, items, weapons, and spells. It's up to the players to clean out the streets of Arkham by fighting many different types of monsters, but their main goal is to close portals to other dimensions that are opening up around town. With too many portals open the Ancient One awakens and the players only have one last chance to save the world. Defeat the Ancient One in combat!  Speakers include:Cory Tebo","Game Table A",DEFAULT
"Learn To Play Back To The Future",4/29/2016,22:00,4/29/2016,23:50,FALSE,"2-6 players. Jump into the action of the Back to the Future movies in this spinoff of Chrononauts, an ingenious time travel card game! Play as the descendants of Marty McFly, Biff Tannen, Doc Brown and others, as you travel back to the events depicted in the movies. Your mission is to make sure pivotal events are not changed by other time travelers before time travel itself gets un-invented. Using a unique, patented game mechanism for simulating time travel, Looney Labs now puts you in the driver’s seat of the famous DeLorean! Sign up required at Ops.  Speakers include:Rick Houser","Game Table B, Game Table C",DEFAULT
"Zombicide: Black Plague",4/29/2016,22:00,4/29/2016,23:50,FALSE,"2-6 players. The zombie apocalypse in a fantastical medieval setting! The arcane powers of the Necromancers have unleashed a zombie invasion in the age of swords and sorcery, and it's up to your group of straggling survivors to not only stay alive during these dark times, but to take back the realm and punish those responsible for the apocalypse!  Speakers include:Jason Sonk","Game Table G",DEFAULT
"Poly Speed Dating",4/29/2016,22:30,4/29/2016,23:50,FALSE,"Polyamory speed dating will help polamorous people of all types get to know each other! This panel is for ages 18+ only. Minors are not allowed (with or without a parent).  Speakers include:Nicole Rohr","Charlevoix B",PUBLIC
"Rope for Decoration and Restraint",4/29/2016,23:00,4/29/2016,23:50,FALSE,"Learn the ins and outs of a few basic harnesses and how to integrate more decorative knotwork into your rope ties. There will be some discussion of flow in a rope scene. A limited amount of rope will be available for loan. This panel is for ages 18+ only. Minors are not allowed (with or without a parent).  Speakers include:kernelbrandon","Algonquin A",PUBLIC
"LN2 After Hours I Ice Cream",4/29/2016,23:00,4/30/2016,0:50,FALSE,"Some ice creams / sorbets may be made with alcohol for this event.  Only legal drinking age attendees allowed.  IDs will be checked.  Speakers include:Sarah Elkins, Phil Salkie","Consuite",PUBLIC
"One Night Werewolf",4/30/2016,0:00,4/30/2016,0:50,FALSE,"3-7 players. Fast deduction game in which everyone gets one of a dozen different roles, each with a special ability. In the course of a single morning, your village will decide who is a werewolf...because all it takes is lynching one werewolf to win!  Speakers include:Sara Castle","Lobby",DEFAULT
"The Quiet Year",4/30/2016,0:00,4/30/2016,0:50,FALSE,"2-4 players. The Quiet Year is a map game. You define the struggles of a post-apocalyptic community, and attempt to build something good within their quiet year. Every decision and every action is set against a backdrop of dwindling time and rising concern.  Speakers include:Jason Sonk","Game Table G",DEFAULT
"JAC3D G33K Fitness Bootcamp",4/30/2016,8:00,4/30/2016,8:50,FALSE,"A heart pumping, high adrenaline full body training experience designed to trim and sculpt you for the hot months a head.  Includes strength training using various options including body weight, resistance bands to the keep the body guessing along with cardio intervals to maximize calories burned.  This training session will also be accompanied by some of the greatest video game and nerd core music.  Speakers include:William E. Bowen","Algonquin A",PUBLIC
"Open Linux Computer Lab (Unconference)",4/30/2016,9:00,4/30/2016,9:50,FALSE,"Open Computer lab utilizing the Unconference philosophy of Open Space Technology. Bring your projects to discuss. Bring your discussions to projects. Attendees may also peruse social media, tweet to #Penguicon, browse the whole internet and get a feel for Linux using one of our 20 laptops.  Speakers include:No Presenter","Computer Lab (EMC III)",PUBLIC
"Coffee, The Other Java",4/30/2016,9:00,4/30/2016,9:50,FALSE,"Learn the differences in coffee drinks: cappucino, frappe, latte, americano, espresso, etc so you can confidently order drinks at even the fanciest coffee shops.  Speakers include:Kelly Vanderwell","1017",PUBLIC
"Hands on Soldering and Embedded Programming with All Hands Active",4/30/2016,9:00,4/30/2016,9:50,FALSE,"Get Hands-on with a Penguicon Tradition. All Hands Active members will have kits for sale to solder and program the latest iteration of their Penguicon upgraded badges.   Speakers include:All Hands Active","HackerSpace (317)",PUBLIC
"Geeks with Guns Virtual Range",4/30/2016,10:00,4/30/2016,11:50,FALSE,"Love to shoot handguns but can't make it to our live fire event before the con?  Or want to learn how to shoot but without the noise, recoil and potential danger?  OR just want to have a great time?  Then the Virtual Range is a must visit!  The only things flying downrange are photons.  Our Laser pistols have the look and feel of a real Glock 17, but emit only light.  Newbies will get actual instruction from certified professionals free of charge!  This time out, we have added more reactive targets to the mix -- things that jump, fall or light up – for even more fun!  Get your 'Geek Militia' ribbon ONLY at the GwG Virtual Range!  Speakers include:Stuart Chisholm, Rob Reed","Algonquin A",PUBLIC
"TopicHero  for Topic Heroes",4/30/2016,10:00,4/30/2016,10:50,FALSE,"TopicHero (http://TopicHero.com) allows users to create and share multiple Topics across different devices and browsers. Topic elements include Search Engines, RSS Feeds, and Links, in addition to typical web page elements. This is a different way of slicing web information, where the focus is on Topics as opposed to a focus on a Search Engine, device, browser, or RSS Feed. TopicHero arises from a philosophy that it is the topic that is critical and that users need effective tools to bring as many resources to bare on specific topics as possible. This is particularly true in business where many users are dedicated to working on specific topics for long periods of time.
  Speakers include:Dr. Justin Coven","Algonquin B/C",PUBLIC
"Manager or Leader? Running a Technical Team",4/30/2016,10:00,4/30/2016,10:50,FALSE,"Are you currently supervising a technical team? Maybe you're considering taking the plunge? Come hear a few voices 'from the trenches' talk about what it's really like to lead a team: the good, the bad, the horrible, and the horribly funny. Topics will include: the differences between a manager and a leader, leading from the front, why your manager isn't out to get you, managing up, ethical communication, and more  Speakers include:Jer Lance, Dawn Kuczwara","Algonquin D",PUBLIC
"Networking for Awkward People",4/30/2016,10:00,4/30/2016,10:50,FALSE,"Ever find yourself at a networking event, unable to think of how to introduce yourself to the people around you? As sweat pours down your face, do you say, 'Hi, my name is Annalisa,' and then just blank? We've got you covered. You'll walk out with a full-proof 'elevator pitch' and tactics to conquer any nerves, small talk or curveballs. Be warned - you'll actually be up and moving and trying this out on your fellow attendees. And make eye contact.  Speakers include:Chioke Mose-Telesford, Kim Driscoll","Charlevoix A",PUBLIC
"Navigation Strategies for a Career in IT",4/30/2016,10:00,4/30/2016,10:50,FALSE,"Interested in strategies for navigating a career in IT, or finding out how you break into IT in the first place? How do you transition to the next job?  How do you market yourself? How do you determine if your current skills are marketable? The panelists will discuss various topics and provide real life examples.   Speakers include:Donald Mark Haynes, Douglas Johnson","Charlevoix B",PUBLIC
"The Pre-Production Process for Films: Where It All Comes Together",4/30/2016,10:00,4/30/2016,10:50,FALSE,"Learn more about the screenwriting process and getting your short or feature film ready for production, as well as the pre-production elements of casting, securing locations, choosing the right gear for your production, and getting your production team together.  Speakers include:Mike Madigan, Matthew Peach","Charlevoix C",PUBLIC
"Hands on Python for Everything and Everybody",4/30/2016,10:00,4/30/2016,11:50,FALSE,"Join MDLUG and friends to walk through an introductory course on building small useful scripts in Python. Get your hands dirty in the fertile soil that is sprouting some of the most interesting developments in machine learning, server scripting and automation! Noteworthy addendum! There will be 20 laptops available in the lab. First come, first served.  Speakers include:Gibson Nichols, Daniel Dugan","Computer Lab (EMC III)",PUBLIC
"How to Poison Your Muse: The Toxic Twins of Talent and Art",4/30/2016,10:00,4/30/2016,10:50,FALSE,"We'll discuss how common ideas about talent and art sabotage our creativity. What are these traps, and how can we avoid them? A discussion for artists, authors, musicians, and anyone else who wants to create good stuff.  Speakers include:Paul Kemner, Michael Cieslak","EMC I",PUBLIC
"Cosplay 101",4/30/2016,10:00,4/30/2016,10:50,FALSE,"Dressing up really seems like fun. You've seen other people doing it and now you think you might want to try it yourself. I can provide you with some advice, tips, and tricks in order to get you on the right track.   Speakers include:Wendy Carson, John Belden","EMC II",PUBLIC
"Build Your Own Satellite!",4/30/2016,10:00,4/30/2016,10:50,FALSE,"The i3Detroit Makerspace has started the design process to build what is likely the first Makerspace-based CubeSat-sized satellite. We will discuss its development so far, design considerations and steps going forward.  Speakers include:Scott Scheraga, Paul Frick","EMC IV",PUBLIC
"Webcomics 101: Self Promotion",4/30/2016,10:00,4/30/2016,10:50,FALSE,"So you've learned from parts 1 and 2 how to make your Webcomic, how to build up the world around your characters and follow it all to completion. What now? You stand alone with your work. It's awesome. The world needs to bask in its awesomeness! What's that? How do you get it to them, you ask? Great question, and here is your answer! Come join Erika Wagner and Laura Cascos for part 3 of 3 of Webcomics 101!   Speakers include:Erika Wagner, Laura Cascos","EMC V",PUBLIC
"Backyard Brains Demo #1",4/30/2016,10:00,4/30/2016,10:50,FALSE,"Neuroscientist and engineer Greg Gage will demonstrate the SpikerBox -- a small rig that helps kids understand the electrical impulses that control the nervous system. He's passionate about helping everyone understand (viscerally) how our brains and our neurons work.  Speakers include:Greg Gage","HackerSpace (317)",PUBLIC
"Dangerous Things RFID Implanations",4/30/2016,10:00,4/30/2016,22:50,FALSE,"Yes, we are turning people into cyborgs. Expect a demonstration of really awesome technology that can help you unlock your doors, phone, make electronic payments, contain your medical information, and all kinds of other fun stuff.  Join Dangerous Things as they implants RFIDs into anyone who wants them in a safe and sterile manner! Please stop by the HackerSpace to ask about costs!  Speakers include:Amal Graafstra, Anita Fowler","HackerSpace (317)",PUBLIC
"Intro to Needle Felting",4/30/2016,10:00,4/30/2016,10:50,FALSE,"Needle Felting! You get to stab things! In this panel, we'll needle-felt a simple flat penguin, suitable for making into pendant/pin/whatever. Materials will be provided. This is a limited attendance event.  Please sign up at Ops.  Speakers include:Bagel Garrison","Hamlin",PUBLIC
"Intro to OpenBSD",4/30/2016,10:00,4/30/2016,10:50,FALSE,"OpenBSD is a variety of Unix that is similar to Linux, but with perhaps a stronger security focus. It is a project run by volunteers, and is a free software program. Come and learn more about this alternative operating system.  Speakers include:STeve Andre', Marcus Watts","Montcalm",PUBLIC
"Intro to Zenoss",4/30/2016,10:00,4/30/2016,10:50,FALSE,"An Introduction to Network Monitoring utilizing the Open Source Zenoss Monitoring System.  Topics covered will include configuration, managing monitored hosts via SNMP, SSH, and basic remediation.  Speakers include:Andrew D Kirch","Nicolet",PUBLIC
"LSDj n' U! A How-To Track and Perform Live with Chiptunes!",4/30/2016,10:00,4/30/2016,10:50,FALSE,"Have you ever been curious to know how chip artists compose music on a classic Nintendo Gameboy? Or even been more curious on how they tweak their tunes during a live performance? Snesei, Dollfin, and McGRANAMAN will not only show you the basics of LSDj and various tips and tricks of the program, but they'll also give insights on how to manipulate the pre-tracked song for live performances. At the end, audience members are invited to try LSDj's LIVE mode to create their own, unique Gameboy tune.  Speakers include:Jacob Dean McGranaghan, Corey Chappell, Garrett Boone","Portage",PUBLIC
"First Things First: Story Titles ",4/30/2016,10:00,4/30/2016,10:50,FALSE,"First Things First: Story Titles: Which comes first, a story or its title? What makes a good title? Who gets to decide what that title would be? Should a title hint at the story to come, or only make sense after the story is read?   Speakers include:Jon David, Alex Kourvo, Christine Daigle, Michael Cieslak","Windover",PUBLIC
"The Future of Biohacking",4/30/2016,11:00,4/30/2016,11:50,FALSE,"Three of our Featured Guests look into the future to discuss how we could incorporate new technology into our bodies, and what the benefits can be for us as individuals and as communities.  Speakers include:Amal Graafstra, Anita Fowler, Greg Gage","Algonquin B/C",PUBLIC
"Overthrow the Trichromatocracy: Making Color-blind Friendly UIs",4/30/2016,11:00,4/30/2016,11:50,FALSE,"Think your snazzy new UI is fantastic? Did you test it with color-blind users? No? Then you're probably in for a surprise for how much information you are trying to convey in a way that is not accessible to your users who have colorblindness or color sight deficiencies. We will discuss the details of what it means to be color blind and what you can do as a programmer or designer to improve the usability of your software for the 1 in 12 of your users who are color blind.  Speakers include:Scott Favre","Algonquin D",PUBLIC
"Fedora Roadmap",4/30/2016,11:00,4/30/2016,11:50,FALSE,"Take a look at one of the premiere Linux distributions which serves as the testing ground for Red Hat Linux.  Speakers include:Tom Callaway","Charlevoix A",PUBLIC
"Intro to Podcasting",4/30/2016,11:00,4/30/2016,11:50,FALSE,"All the cool kids are doing it...and more importantly, even more of the not so cool kids are doing it - podcasting. So what do you need to know to get started? Go live or record and syndicate only? What kind of mics? What should you know before getting started? In your basement or a studio somewhere? Learn from local podcasters with lots of experience and known throughout the podcasting community.   Speakers include:Dave Phillips, Bob Waltenspiel, Nuri Gocay, Karen Hubbard, Shannon Marshall, Maggie Maiville, Jonathan Hickey, Scott Markwart","Charlevoix B",PUBLIC
"Screen Writing Tips",4/30/2016,11:00,4/30/2016,12:50,FALSE,"Aching to write a script for that great movie idea that's been bouncing around in your head? Come get some tips and tricks for how to get started on writing a script.  Speakers include:James Fernandez, Mary Lynn Gibbs, Dave Kilgore","Charlevoix C",PUBLIC
"BoF: Deployment and Testing",4/30/2016,11:00,4/30/2016,11:50,FALSE,"Come share your experiences in deploying and testing software.  Birds of a Feather events are unmoderated.  Speakers include:Mark Henke","EMC I",PUBLIC
"Silicone Casting for Cheap Bastards",4/30/2016,11:00,4/30/2016,11:50,FALSE,"Ever wanted to make things out of silicone but don't want to spend a bunch of money? Learn how to cast things out of inexpensive silicone caulk and corn starch.   Speakers include:Gnora Ford-Lepthien","EMC II",PUBLIC
"Keysigning Party",4/30/2016,11:00,4/30/2016,13:50,FALSE,"In this hands-on event, participants will learn how the web of trust model works and perform identity verification with fellow attendees. We will do so in a manner compatible with CAcert.org, so you can use the resulting identify assurance to issue your own free SSL certificates, code signatures, etc. With a little additional work, you can also become an assurer of your own right at Penguicon. We will also exchange OpenPGP keys if you have them, so bring your key fingerprints with you! Participants need to bring at least two forms of ID — at least one of which must be a government issued photo ID showing birthdate. Having your own notebook computer able to output PDFs files greatly simplifies things, too. New users are expected to show up at the start, but returning participants from Penguicon Keysigning events and any CAcert.org assurers may show up one hour in.  Speakers include:Richard Houser","EMC IV",PUBLIC
"Knitting 101",4/30/2016,11:00,4/30/2016,12:50,FALSE,"Learn how to use two sticks and a piece of string to make works of art!  A pair of needles and yarn will be provided or you can bring your own so you can learn to make things like dishcloths and scarves. This is a limited attendance event.  Please sign up at Ops.  Speakers include:Kelly Vanderwell","EMC V",PUBLIC
"Homebrewing",4/30/2016,11:00,4/30/2016,12:50,FALSE,"There are many wonderful beverages that can be made at home. This presentation will cover Beer Making, Cider Making, Wine Making and Mead Making with a break down of all the equipment needed to accomplish the end goal.  Speakers include:Johnathon A. Campbell","1017",PUBLIC
"Hands on Soldering and Embedded Programming with All Hands Active",4/30/2016,11:00,4/30/2016,11:50,FALSE,"Get Hands-on with a Penguicon Tradition. All Hands Active members will have kits for sale to solder and program the latest iteration of their Penguicon upgraded badges.   Speakers include:All Hands Active","HackerSpace (317)",PUBLIC
"Flash Comics!",4/30/2016,11:00,4/30/2016,11:50,FALSE,"No we're not talking about the fastest man alive, we're talking about the wild new form of comics that incorporate the technology of today! These comics keep you on the edge of your seat and pull you in even deeper with stunning animations interwoven into the frames! Just when you thought you knew comics!  Speakers include:Noa Page","Hamlin",PUBLIC
"The Return of Mary Sue",4/30/2016,11:00,4/30/2016,11:50,FALSE,"The concept of the Mary Sue is back with the criticisms of Star Wars Episode VII's Rey as an unrealistic hero. How does this critique of female characters impact our perceptions of competent women?  Why do men get unrealistic idealized male characters as heroes as the norm in SFF media, but female characters with the same traits are ridiculed?   Speakers include:Ann Lemay, Ann Leckie, Merrie Haskell","Montcalm",PUBLIC
"Beginning Your Home Music Studio",4/30/2016,11:00,4/30/2016,11:50,FALSE,"Filker Tom Smith talks about how to start your own home music studio.  Speakers include:Tom Smith","Nicolet",PUBLIC
"DIY Electric Car Edition",4/30/2016,11:00,4/30/2016,12:50,FALSE,"Come learn about the The Avenger GT-EV an Electric Vehicle build by our featured guest Chad Sinke from SCRATCH.  He'll talk about why he did it, how he did it, and how you can build your own car too!  If you're interested in Electric Vehicles, Engineering, or just awesome DIY projects this is a panel you won't want to miss!  Speakers include:Chad Sinke","Portage",PUBLIC
"Networking for Systems Administrators",4/30/2016,11:00,4/30/2016,11:50,FALSE,"Too many organizations have a tense relationship between the network folks and the sysadmins. Sometimes it degenerates just short of war. But basic networking isn't hard--if it was, network engineers couldn't do it. This talk teaches the essentials, in a way that lets sysadmins troubleshoot network problems on their own. Sysadmins have amazing visibility into the network, once they know how to use it. We'll cover cross-platform tools for viewing and troubleshooting the network, on both Windows and Unix.  Speakers include:Michael W. Lucas","Windover",PUBLIC
"Legendary Encounters",4/30/2016,11:00,4/30/2016,13:50,FALSE,"2-5 players. A deck-building game where players must cooperate in order to survive against hordes of aliens.  Speakers include:Jason Sonk","Game Table G",DEFAULT
"Build Your Own Router",4/30/2016,12:00,4/30/2016,12:50,FALSE,"Yes, you could just go to the store and buy a router, but where is the coolness in that? Making your own out of a spare computer or an inexpensive Raspberry Pi gives you major geek cred points. In today's world, with the FCC asking manufacturers to limit access to router firmware, knowing how to make your own is more important than ever. Our panel will share tips and tricks to help you conquer this and get your merit badge!  Speakers include:Steven Ostrowski, Tom Lawrence, Britain Woodman","Algonquin B/C",PUBLIC
"The Reality and Fiction of Artificial Intelligence",4/30/2016,12:00,4/30/2016,12:50,FALSE,"Artificial intelligences have been a staple of science fiction forever.  But where does the reality of AI end, and the fiction begin?    Speakers include:Ann Leckie, Jason Mars, Lingjia Tang, Jennifer Marsman","Algonquin D",PUBLIC
"Retrogaming",4/30/2016,12:00,4/30/2016,17:50,FALSE,"Join us for Retro Gaming! Including systems from Atari to Game Cube and (almost) everything in between, join us for four hours of reliving your childhood! Enter our Mario Party 4 Tournament and win a retro system to take home!  Speakers include:Angie Rush","Baldwin",PUBLIC
"Women Making Comics in Detroit",4/30/2016,12:00,4/30/2016,12:50,FALSE,"The creators of Sidekick Girls and the conchair and planning committee head of ComiqueCon discuss what it's like to be a woman creating comics and the comics community in Southeast Michigan.  Speakers include:Erika Wagner, Laura Cascos, Chelsea Liddy, Sharon Vinson, Elizabeth 'Biz' Nidjam","Charlevoix A",PUBLIC
"The Cars Aren't Flying, But They Are Driving Themselves",4/30/2016,12:00,4/30/2016,12:50,FALSE,"We're extremely close to having fully autonomous vehicles available for sale, and what does that mean for the average consumer?  We hear a lot about Google and Apple's efforts, but Ford, Volvo, Mercedes, Nissan, Toyota/Lexus and Audi are all in this game up to their elbows as well.  Which of them is likely to get to the market first?  Who are self-driving cars going to be marketed to?  What's the state of the technology?  Is this a technological revolution, or a tempest in a teacup?  And are they going to take over the world and kill us all?   Speakers include:Emmy Jackson, Krunal Desai","Charlevoix B",PUBLIC
"Open Linux Computer Lab (Unconference)",4/30/2016,12:00,4/30/2016,13:50,FALSE,"Open Computer lab utilizing the Unconference philosophy of Open Space Technology. Bring your projects to discuss. Bring your discussions to projects. Attendees may also peruse social media, tweet to #Penguicon, browse the whole internet and get a feel for Linux using one of our 20 laptops.  Speakers include:No Presenter","Computer Lab (EMC III)",PUBLIC
"Evoking Emotions, Provoking Readers",4/30/2016,12:00,4/30/2016,12:50,FALSE,"Creating authentic characters who seem to experience a full range of believable emotions is only half the equation in character-building.  How can we use character emotions to evoke real feelings in our readers? What other tricks are there?  Speakers include:Merrie Haskell, Cindy Spencer Pape, Ken MacGregor, Cathrynne Valente","EMC I",PUBLIC
"Poly and Kids",4/30/2016,12:00,4/30/2016,12:50,FALSE,"An open discussion about the challenges, the joys and the judgement of raising kids in a poly environment.    Speakers include:Jen Schwartz, Matt Sweet, Max Issac","EMC II",PUBLIC
"i3 Vinyl Tshirts",4/30/2016,12:00,4/30/2016,13:50,FALSE,"i3's Vinyl cutter and Heat Press (shirt press & Mug Press) is coming to Penguicon's Hackerspace!Transfer from a image to sticker, from a sticker to a awesome decoration in your shirt or mug! i3 will also demonstrate the basic functions in our new software “Sure Cuts A Lot”. It’s straightforward and interesting!   Speakers include:Yajie Wang","HackerSpace (317)",PUBLIC
"Emulators and Emulation",4/30/2016,12:00,4/30/2016,12:50,FALSE,"Emulating a trip through Craig's childhood, one machine at a time. Desktop computers today don't have any soul. Sure you have your Linux and your Macintosh and your 'Windows' but it's all pretty much the same hardware underneath. Why not put those gigahertz to use and emulate the hardware and software of yester-year? Craig Maloney will give a tour of his childhood by showing us how to (legally) run such computers as the Atari 800XL, the Commodore Amiga, PET and C64, the Sinclair ZX series, and even some arcade games. Amaze your friends by running a room-full of 1970s and 1980s technology on more capable hardware. It's a presentation you won't want to miss!  Speakers include:Craig Maloney","Hamlin",PUBLIC
"Intro to Python",4/30/2016,12:00,4/30/2016,12:50,FALSE,"Python is one of the most used programming languages on the Web, so come and get your feet wet with this tool, then stay for the Python Code Walk-Through that follows  Speakers include:Mike Bernson","Montcalm",PUBLIC
"The Heroines of Anime ",4/30/2016,12:00,4/30/2016,12:50,FALSE,"Join our panelists for a discussion of their favorite anime heroines, from Riza to Major Motoko.  Speakers include:Maria Dugan, Cassy Sinke","Nicolet",PUBLIC
"Solar Observing",4/30/2016,12:00,4/30/2016,12:50,FALSE,"ReRoot Pontiac, a newly founded non-profit located in Pontiac, MI would like to share its mission. We are a group of students, scientists,  gardeners and entrepreneurs focused on developing interest in science, technology, engineering and mathematics. To achieve this we are designing and building interactive spaces containing examples of sustainable energies and natural systems to promote experiential learning.  Speakers include:Bob Trembley","Outside",PUBLIC
"Technology in Education",4/30/2016,12:00,4/30/2016,12:50,FALSE,"Technology offers many new possibilities for education, including the flipped classroom and the ability to design more adaptable tests, so that students are assessed on questions appropriate to their ability levels. What are the various ways that technology and computer advancements can improve education?  Speakers include:Andrew Zimmerman Jones","Windover",PUBLIC
"Walk the Solar System",4/30/2016,12:00,4/30/2016,12:50,FALSE,"Stretched down a long hall of the hotel is a scale-model of the solar system! At the position of the Sun and orbits of the planets, you will find a poster(with a QR code) with more information on that body.  Speakers include:","",PUBLIC
"Warlords of the 6 Kingdoms",4/30/2016,12:00,4/30/2016,12:50,FALSE,"2-6 players. There can only be one! Take the role of a raucous, power-hungry warlord who’s off to conquer the 6 kingdoms! Select one city at a time, and send a champion to win it using the savory influence of fear, bribes, or pure military strength. If multiple warlords have sent a champion, the one with the highest of the three influences will be victorious. But simply approaching a city won't cut it: hazards and defenses must be navigated, or your champion won't even get close!  Speakers include:Nikolas Smart","Game Table A",DEFAULT
"Authentic Pirate Games",4/30/2016,12:00,4/30/2016,12:50,FALSE,"Learn several card games and board games from the late 17th and early 18th centuries.  Speakers include:Rathbone The Pirate","Game Table B",DEFAULT
"Abyss",4/30/2016,12:00,4/30/2016,12:50,FALSE,"2-4 players. Use all of your cunning to win or buy votes in the Council. Recruit the most influential Lords and abuse their powers to take control of the most strategic territories.  Speakers include:Steve Benson","Game Table E",DEFAULT
"Ki Qigong",4/30/2016,13:00,4/30/2016,13:50,FALSE,"In Chinese, Qi means “Energy or Air” and gong means “work or refinement”. Put together “Qigong” is the most generic term for working with and refining human energy. Ki is the Japanese pronunciation of Qi. The character Ki is found in both AiKido and ReiKi. Common applications of Qigong are Martial Arts and Healing. In China, Traditional Chinese Medicine, of which Qigong is a part, is a $25 Billion business. Ki Qigong pulls from a breadth of different types of Chinese and Japanese qigong, hypnosis, imagery, and other human energy modalities, as well as from new biological and physics models.  Speakers include:Dr. Justin Coven","Algonquin A",PUBLIC
"Bringing Sci-Fi into the Everyday: Augmented reality in a Children's Hospital",4/30/2016,13:00,4/30/2016,13:50,FALSE,"Featured Guest Christina York tells us about one company's mission to put augmented reality (AR) technology to good use, highlighting some inspirational sci-fi moments and then describe how they are taking AR out of the movies and creating moments of wonder and joy for kids in hospital.   Speakers include:Christina York","Algonquin B/C",PUBLIC
"A Writer's Life",4/30/2016,13:00,4/30/2016,13:50,FALSE,"How do you handle the daily mechanics of hammering your magical, sparking, glittering craft into the finished product that could sell. What practical habits foster the creative process on a daily basis and how do you manage the emotional blender that is making words ready for publishing?   Speakers include:Tobias Buckell, Ferrett Steinmetz, Cathrynne Valente, Dave Klecha, Andrew Zimmerman Jones","Algonquin D",PUBLIC
