totalminutes,110
caldescrip,"Attend one of our soldering sessions at Penguicon! Soldering is a method to fuse metal with metal. In these sessions, we will be focusing on its application in electronics. Being able to solder is a useful skill to have in today's world, and it's easy to learn. Reclaim your electronic gadgets -- fix them when they break! We will provide the space, solder, and soldering irons. Pick up one of our kits (or bring your own project), and try something new! "
endtime,16:50
name,Learn to Solder! I
Private,PUBLIC
venue,Hackerspace A
Book Description,"Attend one of our soldering sessions at Penguicon! Soldering is a method to fuse metal with metal. In these sessions, we will be focusing on its application in electronics. Being able to solder is a useful skill to have in today's world, and it's easy to learn. Reclaim your electronic gadgets -- fix them when they break! We will provide the space, solder, and soldering irons. Pick up one of our kits (or bring your own project), and try something new! "
Presenters,Nate Yost
starttime,15:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Hackerspace
All Day Event,FALSE
event_end,15:50
endday,4/27/13
private,PUBLIC
endtimeampm,3 PM
Location,Hackerspace B
duration,50 minutes
description,Have you ever struggled to decorate an egg or ornament? Have you become frustrated with rotating an object as you painted it? Robots can help. Come learn to use Inkscape and an Eggbot to draw on eggs or other round objects. We'll use our computers to create designs and attempt to draw them on eggs (provided).
index,152
speakers,Tyler Worman
Track,Hackerspace
startday,4/27/13
Title,Using Robots to Draw on Eggs
Start Time,15:00
event_start,15:00
starttimeampm,3 PM
End Time,15:50
tracknosp,Hackerspace
input,"['4/27/13', '15:00', '4/27/13', '15:50', 'Hackerspace B', 'Hackerspace', 'Using Robots to Draw on Eggs', 'Tyler Worman', ""Have you ever struggled to decorate an egg or ornament? Have you become frustrated with rotating an object as you painted it? Robots can help. Come learn to use Inkscape and an Eggbot to draw on eggs or other round objects. We'll use our computers to create designs and attempt to draw them on eggs (provided)."", 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Tyler Worman
speakerlist,['Tyler Worman']
hours,0
totalminutes,50
caldescrip,Have you ever struggled to decorate an egg or ornament? Have you become frustrated with rotating an object as you painted it? Robots can help. Come learn to use Inkscape and an Eggbot to draw on eggs or other round objects. We'll use our computers to create designs and attempt to draw them on eggs (provided).
endtime,15:50
name,Using Robots to Draw on Eggs
Private,PUBLIC
venue,Hackerspace B
Book Description,Have you ever struggled to decorate an egg or ornament? Have you become frustrated with rotating an object as you painted it? Robots can help. Come learn to use Inkscape and an Eggbot to draw on eggs or other round objects. We'll use our computers to create designs and attempt to draw them on eggs (provided).
Presenters,Tyler Worman
starttime,15:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Literature
All Day Event,FALSE
event_end,15:50
endday,4/27/13
private,PUBLIC
endtimeampm,3 PM
Location,Baldwin
duration,50 minutes
description,"Where to begin? The characters/gods and superheros certainly have history! Ever wanted to discuss how they have been portrayed, the misconceptions, where the writers went wrong, what they did right, etc.? Well, here's your chance! Professor X and LadyAna will be focusing on the comics and movies aspects, so we highly encourage folks to join in who are also versed in Norse mythology and modern paganism. Note: There will be a contest, door prizes and goodie give-aways!"
index,153
speakers,"Professor X, LadyAna"
Track,Literature
startday,4/27/13
Title,"Of Gods and Heroes: Thor, Loki and the Avengers"
Start Time,15:00
event_start,15:00
starttimeampm,3 PM
End Time,15:50
tracknosp,Literature
input,"['4/27/13', '15:00', '4/27/13', '15:50', 'Baldwin', 'Literature', 'Of Gods and Heroes: Thor, Loki and the Avengers', 'Professor X, LadyAna', ""Where to begin? The characters/gods and superheros certainly have history! Ever wanted to discuss how they have been portrayed, the misconceptions, where the writers went wrong, what they did right, etc.? Well, here's your chance! Professor X and LadyAna will be focusing on the comics and movies aspects, so we highly encourage folks to join in who are also versed in Norse mythology and modern paganism. Note: There will be a contest, door prizes and goodie give-aways!"", 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,"Professor X, LadyAna"
speakerlist,"['Professor X', 'LadyAna']"
hours,0
totalminutes,50
caldescrip,"Where to begin? The characters/gods and superheros certainly have history! Ever wanted to discuss how they have been portrayed, the misconceptions, where the writers went wrong, what they did right, etc.? Well, here's your chance! Professor X and LadyAna will be focusing on the comics and movies aspects, so we highly encourage folks to join in who are also versed in Norse mythology and modern paganism. Note: There will be a contest, door prizes and goodie give-aways!"
endtime,15:50
name,"Of Gods and Heroes: Thor, Loki and the Avengers"
Private,PUBLIC
venue,Baldwin
Book Description,"Where to begin? The characters/gods and superheros certainly have history! Ever wanted to discuss how they have been portrayed, the misconceptions, where the writers went wrong, what they did right, etc.? Well, here's your chance! Professor X and LadyAna will be focusing on the comics and movies aspects, so we highly encourage folks to join in who are also versed in Norse mythology and modern paganism. Note: There will be a contest, door prizes and goodie give-aways!"
Presenters,"Professor X, LadyAna"
starttime,15:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Mayhem
All Day Event,FALSE
event_end,15:50
endday,4/27/13
private,PUBLIC
endtimeampm,3 PM
Location,Oakland
duration,50 minutes
description,"Whether you're a new player looking to pick up the basics or an advanced twister looking to toss some nine-pins, come on in and help us fill the air with toys and chat. Jody will be hosting, but you'll be the stars! Mingle and show off your skills with fellow enthusiasts."
index,154
speakers,Jody Raiford
Track,Mayhem
startday,4/27/13
Title,General Juggling Gather and Meetup
Start Time,15:00
event_start,15:00
starttimeampm,3 PM
End Time,15:50
tracknosp,Mayhem
input,"['4/27/13', '15:00', '4/27/13', '15:50', 'Oakland', 'Mayhem', 'General Juggling Gather and Meetup', 'Jody Raiford', ""Whether you're a new player looking to pick up the basics or an advanced twister looking to toss some nine-pins, come on in and help us fill the air with toys and chat. Jody will be hosting, but you'll be the stars! Mingle and show off your skills with fellow enthusiasts."", 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Jody Raiford
speakerlist,['Jody Raiford']
hours,0
totalminutes,50
caldescrip,"Whether you're a new player looking to pick up the basics or an advanced twister looking to toss some nine-pins, come on in and help us fill the air with toys and chat. Jody will be hosting, but you'll be the stars! Mingle and show off your skills with fellow enthusiasts."
endtime,15:50
name,General Juggling Gather and Meetup
Private,PUBLIC
venue,Oakland
Book Description,"Whether you're a new player looking to pick up the basics or an advanced twister looking to toss some nine-pins, come on in and help us fill the air with toys and chat. Jody will be hosting, but you'll be the stars! Mingle and show off your skills with fellow enthusiasts."
Presenters,Jody Raiford
starttime,15:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,RHPS
All Day Event,FALSE
event_end,15:50
endday,4/27/13
private,PUBLIC
endtimeampm,3 PM
Location,Salon B
duration,50 minutes
description,"An overview of the Rocky Horror Picture Show and its fandom, including elements of the movie and plot. We'll discuss the film's history from the late 70s through today and take questions from those in attendance. Note: Attending 0001, 0003, and 0004 makes you eligible to participate in the ""RHPS Virgin Graduation."""
index,155
speakers,"Tim Downing, Steven Ostrowski, Derick Prieskorn"
Track,RHPS
startday,4/27/13
Title,RHR Denton University - 0001:RH History - 1RHR Credit Hr.
Start Time,15:00
event_start,15:00
starttimeampm,3 PM
End Time,15:50
tracknosp,RHPS
input,"['4/27/13', '15:00', '4/27/13', '15:50', 'Salon B', 'RHPS', 'RHR Denton University - 0001:RH History - 1RHR Credit Hr.', 'Tim Downing, Steven Ostrowski, Derick Prieskorn', 'An overview of the Rocky Horror Picture Show and its fandom, including elements of the movie and plot. We\'ll discuss the film\'s history from the late 70s through today and take questions from those in attendance. Note: Attending 0001, 0003, and 0004 makes you eligible to participate in the ""RHPS Virgin Graduation.""', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,"Tim Downing, Steven Ostrowski, Derick Prieskorn"
speakerlist,"['Tim Downing', 'Steven Ostrowski', 'Derick Prieskorn']"
hours,0
totalminutes,50
caldescrip,"An overview of the Rocky Horror Picture Show and its fandom, including elements of the movie and plot. We'll discuss the film's history from the late 70s through today and take questions from those in attendance. Note: Attending 0001, 0003, and 0004 makes you eligible to participate in the 'RHPS Virgin Graduation.'"
endtime,15:50
name,RHR Denton University - 0001:RH History - 1RHR Credit Hr.
Private,PUBLIC
venue,Salon B
Book Description,"An overview of the Rocky Horror Picture Show and its fandom, including elements of the movie and plot. We'll discuss the film's history from the late 70s through today and take questions from those in attendance. Note: Attending 0001, 0003, and 0004 makes you eligible to participate in the ""RHPS Virgin Graduation."""
Presenters,"Tim Downing, Steven Ostrowski, Derick Prieskorn"
starttime,15:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Science
All Day Event,FALSE
event_end,15:50
endday,4/27/13
private,PUBLIC
endtimeampm,3 PM
Location,Wisner
duration,50 minutes
description,"Modern physics like relativity, quantum mechanics, and string theory teaches us that our intuition about ""motion"" and ""position"" is astoundingly wrong. In fact, some information we might hope to measure simply doesn't exist. And if string theory turns out to be accurate, the universe may contain hidden extra dimensions and even an entirely new type of ""space"" that would exist alongside the familiar one we know."
index,156
speakers,Steuard Jensen
Track,Science
startday,4/27/13
Title,Is the Fabric of the Universe Double Stiched?
Start Time,15:00
event_start,15:00
starttimeampm,3 PM
End Time,15:50
tracknosp,Science
input,"['4/27/13', '15:00', '4/27/13', '15:50', 'Wisner', 'Science', 'Is the Fabric of the Universe Double Stiched?', 'Steuard Jensen', 'Modern physics like relativity, quantum mechanics, and string theory teaches us that our intuition about ""motion"" and ""position"" is astoundingly wrong. In fact, some information we might hope to measure simply doesn\'t exist. And if string theory turns out to be accurate, the universe may contain hidden extra dimensions and even an entirely new type of ""space"" that would exist alongside the familiar one we know.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Steuard Jensen
speakerlist,['Steuard Jensen']
hours,0
totalminutes,50
caldescrip,"Modern physics like relativity, quantum mechanics, and string theory teaches us that our intuition about 'motion' and 'position' is astoundingly wrong. In fact, some information we might hope to measure simply doesn't exist. And if string theory turns out to be accurate, the universe may contain hidden extra dimensions and even an entirely new type of 'space' that would exist alongside the familiar one we know."
endtime,15:50
name,Is the Fabric of the Universe Double Stiched?
Private,PUBLIC
venue,Wisner
Book Description,"Modern physics like relativity, quantum mechanics, and string theory teaches us that our intuition about ""motion"" and ""position"" is astoundingly wrong. In fact, some information we might hope to measure simply doesn't exist. And if string theory turns out to be accurate, the universe may contain hidden extra dimensions and even an entirely new type of ""space"" that would exist alongside the familiar one we know."
Presenters,Steuard Jensen
starttime,15:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Tech
All Day Event,FALSE
event_end,15:50
endday,4/27/13
private,PUBLIC
endtimeampm,3 PM
Location,Featherstone
duration,50 minutes
description,"Seltzer CRM is a free and open source modular web app for managing member and other contact data at hackerspaces. Initially developed at i3 Detroit, Seltzer makes it easy for hackerspaces and other membership organizations to track members, dues, key cards, and more."
index,157
speakers,Edward L. Platt
Track,Tech
startday,4/27/13
Title,Seltzer: A Hackerspace CRM
Start Time,15:00
event_start,15:00
starttimeampm,3 PM
End Time,15:50
tracknosp,Tech
input,"['4/27/13', '15:00', '4/27/13', '15:50', 'Featherstone', 'Tech', 'Seltzer: A Hackerspace CRM', 'Edward L. Platt', 'Seltzer CRM is a free and open source modular web app for managing member and other contact data at hackerspaces. Initially developed at i3 Detroit, Seltzer makes it easy for hackerspaces and other membership organizations to track members, dues, key cards, and more.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Edward L. Platt
speakerlist,['Edward L. Platt']
hours,0
totalminutes,50
caldescrip,"Seltzer CRM is a free and open source modular web app for managing member and other contact data at hackerspaces. Initially developed at i3 Detroit, Seltzer makes it easy for hackerspaces and other membership organizations to track members, dues, key cards, and more."
endtime,15:50
name,Seltzer: A Hackerspace CRM
Private,PUBLIC
venue,Featherstone
Book Description,"Seltzer CRM is a free and open source modular web app for managing member and other contact data at hackerspaces. Initially developed at i3 Detroit, Seltzer makes it easy for hackerspaces and other membership organizations to track members, dues, key cards, and more."
Presenters,Edward L. Platt
starttime,15:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,BoF
All Day Event,FALSE
event_end,15:50
endday,4/27/13
private,PUBLIC
endtimeampm,3 PM
Location,Parkway Lounge
duration,50 minutes
description,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Raspberry Pi."
index,158
speakers,Open
Track,BoF
startday,4/27/13
Title,What Have You Done with Your Raspberry Pi?
Start Time,15:00
event_start,15:00
starttimeampm,3 PM
End Time,15:50
tracknosp,BoF
input,"['4/27/13', '15:00', '4/27/13', '15:50', 'Parkway Lounge', 'BoF', 'What Have You Done with Your Raspberry Pi?', 'Open', 'Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic \xe2\x80\x93 Raspberry Pi.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Open
speakerlist,['Open']
hours,0
totalminutes,50
caldescrip,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Raspberry Pi."
endtime,15:50
name,What Have You Done with Your Raspberry Pi?
Private,PUBLIC
venue,Parkway Lounge
Book Description,"Unmoderated session for you to meet up and share ideas, stories, and fun with others interested in the suggested topic – Raspberry Pi."
Presenters,Open
starttime,15:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Costuming
All Day Event,FALSE
event_end,17:50
endday,4/27/13
private,PUBLIC
endtimeampm,5 PM
Location,Oakland
duration,1 hour and 50 minutes
description,The tradition continues with another parade of costuming genius and intense craftsmanship. See the best of the best in this presentation of costumed con-goers and ultimate contest.
index,159
speakers,"Kat McConnell, Nicole Weltman"
Track,Costuming
startday,4/27/13
Title,Masquerade
Start Time,16:00
event_start,16:00
starttimeampm,4 PM
End Time,17:50
tracknosp,Costuming
input,"['4/27/13', '16:00', '4/27/13', '17:50', 'Oakland', 'Costuming', 'Masquerade', 'Kat McConnell, Nicole Weltman', 'The tradition continues with another parade of costuming genius and intense craftsmanship. See the best of the best in this presentation of costumed con-goers and ultimate contest.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,"Kat McConnell, Nicole Weltman"
speakerlist,"['Kat McConnell', 'Nicole Weltman']"
hours,1
totalminutes,110
caldescrip,The tradition continues with another parade of costuming genius and intense craftsmanship. See the best of the best in this presentation of costumed con-goers and ultimate contest.
endtime,17:50
name,Masquerade
Private,PUBLIC
venue,Oakland
Book Description,The tradition continues with another parade of costuming genius and intense craftsmanship. See the best of the best in this presentation of costumed con-goers and ultimate contest.
Presenters,"Kat McConnell, Nicole Weltman"
starttime,16:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,BoF
All Day Event,FALSE
event_end,16:50
endday,4/27/13
private,PUBLIC
endtimeampm,4 PM
Location,Parkway Lounge
duration,50 minutes
description,"Inspiration is a funny thing - even when our heads are overflowing with it, we can't have too much. The goal of this panel is to get a bunch of tabletop gamers in a room where we can spin off odd game ideas (so they can eventually find a home), marvel at each other's genius, and mine each other for inspiration."
index,160
speakers,James Folkerth
Track,BoF
startday,4/27/13
Title,Steal This Game Idea
Start Time,16:00
event_start,16:00
starttimeampm,4 PM
End Time,16:50
tracknosp,BoF
input,"['4/27/13', '16:00', '4/27/13', '16:50', 'Parkway Lounge', 'BoF', 'Steal This Game Idea', 'James Folkerth', ""Inspiration is a funny thing - even when our heads are overflowing with it, we can't have too much. The goal of this panel is to get a bunch of tabletop gamers in a room where we can spin off odd game ideas (so they can eventually find a home), marvel at each other's genius, and mine each other for inspiration."", 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,James Folkerth
speakerlist,['James Folkerth']
hours,0
totalminutes,50
caldescrip,"Inspiration is a funny thing - even when our heads are overflowing with it, we can't have too much. The goal of this panel is to get a bunch of tabletop gamers in a room where we can spin off odd game ideas (so they can eventually find a home), marvel at each other's genius, and mine each other for inspiration."
endtime,16:50
name,Steal This Game Idea
Private,PUBLIC
venue,Parkway Lounge
Book Description,"Inspiration is a funny thing - even when our heads are overflowing with it, we can't have too much. The goal of this panel is to get a bunch of tabletop gamers in a room where we can spin off odd game ideas (so they can eventually find a home), marvel at each other's genius, and mine each other for inspiration."
Presenters,James Folkerth
starttime,16:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,General Events
All Day Event,FALSE
event_end,16:50
endday,4/27/13
private,PUBLIC
endtimeampm,4 PM
Location,Boardroom
duration,50 minutes
description,"Planning meeting with the 2014 ConChair. If you're interested in helping to organize next year's convention, come offer up your soul for eternal torment... or you know, to help and stuff."
index,161
speakers,Nuri Gocay
Track,General Events
startday,4/27/13
Title,Penguicon 2014 Planning Meeting
Start Time,16:00
event_start,16:00
starttimeampm,4 PM
End Time,16:50
tracknosp,GeneralEvents
input,"['4/27/13', '16:00', '4/27/13', '16:50', 'Boardroom', 'General Events', 'Penguicon 2014 Planning Meeting', 'Nuri Gocay', ""Planning meeting with the 2014 ConChair. If you're interested in helping to organize next year's convention, come offer up your soul for eternal torment... or you know, to help and stuff."", 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Nuri Gocay
speakerlist,['Nuri Gocay']
hours,0
totalminutes,50
caldescrip,"Planning meeting with the 2014 ConChair. If you're interested in helping to organize next year's convention, come offer up your soul for eternal torment... or you know, to help and stuff."
endtime,16:50
name,Penguicon 2014 Planning Meeting
Private,PUBLIC
venue,Boardroom
Book Description,"Planning meeting with the 2014 ConChair. If you're interested in helping to organize next year's convention, come offer up your soul for eternal torment... or you know, to help and stuff."
Presenters,Nuri Gocay
starttime,16:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Film
All Day Event,FALSE
event_end,16:50
endday,4/27/13
private,PUBLIC
endtimeampm,4 PM
Location,Salon A
duration,50 minutes
description,"Ever wonder how the stunts you see in the movies are actually done?  With the magic of camera angles and editing, we'll show you how to make a fight scene look impressive and real.  Taking place immediately after ""Fighting in Film"", local stuntman/actor/musicion John D. Green will demonstrate how it's done physically and then answer questions while the film footage is edited together to show how he beats up a volunteer without anyone getting hurt!"
index,162
speakers,"Keith Martens, John D. Green"
Track,Film
startday,4/27/13
Title,Stunts for Film
Start Time,16:00
event_start,16:00
starttimeampm,4 PM
End Time,16:50
tracknosp,Film
input,"['4/27/13', '16:00', '4/27/13', '16:50', 'Salon A', 'Film', 'Stunts for Film', 'Keith Martens, John D. Green', 'Ever wonder how the stunts you see in the movies are actually done?  With the magic of camera angles and editing, we\'ll show you how to make a fight scene look impressive and real.  Taking place immediately after ""Fighting in Film"", local stuntman/actor/musicion John D. Green will demonstrate how it\'s done physically and then answer questions while the film footage is edited together to show how he beats up a volunteer without anyone getting hurt!', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,"Keith Martens, John D. Green"
speakerlist,"['Keith Martens', 'John D. Green']"
hours,0
totalminutes,50
caldescrip,"Ever wonder how the stunts you see in the movies are actually done?  With the magic of camera angles and editing, we'll show you how to make a fight scene look impressive and real.  Taking place immediately after 'Fighting in Film', local stuntman/actor/musicion John D. Green will demonstrate how it's done physically and then answer questions while the film footage is edited together to show how he beats up a volunteer without anyone getting hurt!"
endtime,16:50
name,Stunts for Film
Private,PUBLIC
venue,Salon A
Book Description,"Ever wonder how the stunts you see in the movies are actually done? With the magic of camera angles and editing, we'll show you how to make a fight scene look impressive and real. Taking place immediately after ""Fighting in Film"", local stuntman/actor/musicion John D. Green will demonstrate how it's done physically and then answer questions while the film footage is edited together to show how he beats up a volunteer without anyone getting hurt!"
Presenters,"Keith Martens, John D. Green"
starttime,16:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Food
All Day Event,FALSE
event_end,16:50
endday,4/27/13
private,PUBLIC
endtimeampm,4 PM
Location,Food
duration,50 minutes
description,"Explore mead with a guided tasting with B. Nektar, an award-winning Michigan meadery. With meads named Zombie Killer, Evil Genius and Necromangocon, they fit right in with our geekiest. Note: Picture ID is required to consume alcoholic beverages."
index,163
speakers,Gretchen Martin
Track,Food
startday,4/27/13
Title,B. Nektar Mead Tasting I
Start Time,16:00
event_start,16:00
starttimeampm,4 PM
End Time,16:50
tracknosp,Food
input,"['4/27/13', '16:00', '4/27/13', '16:50', 'Food', 'Food', 'B. Nektar Mead Tasting I', 'Gretchen Martin', 'Explore mead with a guided tasting with B. Nektar, an award-winning Michigan meadery. With meads named Zombie Killer, Evil Genius and Necromangocon, they fit right in with our geekiest. Note: Picture ID is required to consume alcoholic beverages.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Gretchen Martin
speakerlist,['Gretchen Martin']
hours,0
totalminutes,50
caldescrip,"Explore mead with a guided tasting with B. Nektar, an award-winning Michigan meadery. With meads named Zombie Killer, Evil Genius and Necromangocon, they fit right in with our geekiest. Note: Picture ID is required to consume alcoholic beverages."
endtime,16:50
name,B. Nektar Mead Tasting I
Private,PUBLIC
venue,Food
Book Description,"Explore mead with a guided tasting with B. Nektar, an award-winning Michigan meadery. With meads named Zombie Killer, Evil Genius and Necromangocon, they fit right in with our geekiest. Note: Picture ID is required to consume alcoholic beverages."
Presenters,Gretchen Martin
starttime,16:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Gaming
All Day Event,FALSE
event_end,17:50
endday,4/27/13
private,PUBLIC
endtimeampm,5 PM
Location,Private Dining
duration,1 hour and 50 minutes
description,"Plan to play through 2 games with pre-designed sets. You can sign up at Ops to make it easier on me, but if not, please just walk in! Winner will be shipped a copy of the ""Guilds"" expansion when it becomes available. In this million-selling “non-collectable card game”, players start with the same simple deck, and use their cards to buy cards into their collection from the middle of the table. They go through their deck repeatedly to use their new cards to buy even more lucrative cards. Whoever buys the expensive victory cards first, wins."
index,164
speakers,Matt Arnold
Track,Gaming
startday,4/27/13
Title,Annual Dominion Tournament
Start Time,16:00
event_start,16:00
starttimeampm,4 PM
End Time,17:50
tracknosp,Gaming
input,"['4/27/13', '16:00', '4/27/13', '17:50', 'Private Dining', 'Gaming', 'Annual Dominion Tournament', 'Matt Arnold', 'Plan to play through 2 games with pre-designed sets. You can sign up at Ops to make it easier on me, but if not, please just walk in! Winner will be shipped a copy of the ""Guilds"" expansion when it becomes available. In this million-selling \xe2\x80\x9cnon-collectable card game\xe2\x80\x9d, players start with the same simple deck, and use their cards to buy cards into their collection from the middle of the table. They go through their deck repeatedly to use their new cards to buy even more lucrative cards. Whoever buys the expensive victory cards first, wins.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Matt Arnold
speakerlist,['Matt Arnold']
hours,1
totalminutes,110
caldescrip,"Plan to play through 2 games with pre-designed sets. You can sign up at Ops to make it easier on me, but if not, please just walk in! Winner will be shipped a copy of the 'Guilds' expansion when it becomes available. In this million-selling “non-collectable card game”, players start with the same simple deck, and use their cards to buy cards into their collection from the middle of the table. They go through their deck repeatedly to use their new cards to buy even more lucrative cards. Whoever buys the expensive victory cards first, wins."
endtime,17:50
name,Annual Dominion Tournament
Private,PUBLIC
venue,Private Dining
Book Description,"Plan to play through 2 games with pre-designed sets. You can sign up at Ops to make it easier on me, but if not, please just walk in! Winner will be shipped a copy of the ""Guilds"" expansion when it becomes available. In this million-selling “non-collectable card game”, players start with the same simple deck, and use their cards to buy cards into their collection from the middle of the table. They go through their deck repeatedly to use their new cards to buy even more lucrative cards. Whoever buys the expensive victory cards first, wins."
Presenters,Matt Arnold
starttime,16:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Hackerspace
All Day Event,FALSE
event_end,16:50
endday,4/27/13
private,PUBLIC
endtimeampm,4 PM
Location,Hackerspace B
duration,50 minutes
description,Scratch is a programming language designed for children. Attend this workshop during Penguicon and we'll show you the basics. Use our computers to use Scratch to make music and animate a dancing cat! No prior experience is required.
index,165
speakers,Tyler Worman
Track,Hackerspace
startday,4/27/13
Title,Scratch II
Start Time,16:00
event_start,16:00
starttimeampm,4 PM
End Time,16:50
tracknosp,Hackerspace
input,"['4/27/13', '16:00', '4/27/13', '16:50', 'Hackerspace B', 'Hackerspace', 'Scratch II', 'Tyler Worman', ""Scratch is a programming language designed for children. Attend this workshop during Penguicon and we'll show you the basics. Use our computers to use Scratch to make music and animate a dancing cat! No prior experience is required."", 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Tyler Worman
speakerlist,['Tyler Worman']
hours,0
totalminutes,50
caldescrip,Scratch is a programming language designed for children. Attend this workshop during Penguicon and we'll show you the basics. Use our computers to use Scratch to make music and animate a dancing cat! No prior experience is required.
endtime,16:50
name,Scratch II
Private,PUBLIC
venue,Hackerspace B
Book Description,Scratch is a programming language designed for children. Attend this workshop during Penguicon and we'll show you the basics. Use our computers to use Scratch to make music and animate a dancing cat! No prior experience is required.
Presenters,Tyler Worman
starttime,16:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Literature
All Day Event,FALSE
event_end,16:50
endday,4/27/13
private,PUBLIC
endtimeampm,4 PM
Location,Wisner
duration,50 minutes
description,Many can agree that humor has a special place in speculative fiction. Come for a discussion of what makes laughing in faraway worlds so much a part of the enjoyment.
index,166
speakers,"Michael Cieslak, David Hayes, Laura Resnick, Jim C. Hines"
Track,Literature
startday,4/27/13
Title,Make 'Em Laugh: Comedy and Speculative Fiction
Start Time,16:00
event_start,16:00
starttimeampm,4 PM
End Time,16:50
tracknosp,Literature
input,"['4/27/13', '16:00', '4/27/13', '16:50', 'Wisner', 'Literature', ""Make 'Em Laugh: Comedy and Speculative Fiction"", 'Michael Cieslak, David Hayes, Laura Resnick, Jim C. Hines', 'Many can agree that humor has a special place in speculative fiction. Come for a discussion of what makes laughing in faraway worlds so much a part of the enjoyment.', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,"Michael Cieslak, David Hayes, Laura Resnick, Jim C. Hines"
speakerlist,"['Michael Cieslak', 'David Hayes', 'Laura Resnick', 'Jim C. Hines']"
hours,0
totalminutes,50
caldescrip,Many can agree that humor has a special place in speculative fiction. Come for a discussion of what makes laughing in faraway worlds so much a part of the enjoyment.
endtime,16:50
name,Make 'Em Laugh: Comedy and Speculative Fiction
Private,PUBLIC
venue,Wisner
Book Description,Many can agree that humor has a special place in speculative fiction. Come for a discussion of what makes laughing in faraway worlds so much a part of the enjoyment.
Presenters,"Michael Cieslak, David Hayes, Laura Resnick, Jim C. Hines"
starttime,16:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,Literature
All Day Event,FALSE
event_end,16:50
endday,4/27/13
private,PUBLIC
endtimeampm,4 PM
Location,Baldwin
duration,50 minutes
description,"In the near future, technology will allow programmers and hackers to manipulate our perception. When that happens, what has been limited to the realm of fantasy writers and movie makers will become reality. What doors does this open for SF writers now—and what are the implications for those of us who will live in that virtual world in the future? David Copperfield and David Blaine watch out! "
index,167
speakers,Jonathan Stars
Track,Literature
startday,4/27/13
Title,Science as Magic
Start Time,16:00
event_start,16:00
starttimeampm,4 PM
End Time,16:50
tracknosp,Literature
input,"['4/27/13', '16:00', '4/27/13', '16:50', 'Baldwin', 'Literature', 'Science as Magic', 'Jonathan Stars', 'In the near future, technology will allow programmers and hackers to manipulate our perception. When that happens, what has been limited to the realm of fantasy writers and movie makers will become reality. What doors does this open for SF writers now\xe2\x80\x94and what are the implications for those of us who will live in that virtual world in the future? David Copperfield and David Blaine watch out! ', 'FALSE', 'PUBLIC']"
End Date,4/27/13
calspeakers,Jonathan Stars
speakerlist,['Jonathan Stars']
hours,0
totalminutes,50
caldescrip,"In the near future, technology will allow programmers and hackers to manipulate our perception. When that happens, what has been limited to the realm of fantasy writers and movie makers will become reality. What doors does this open for SF writers now—and what are the implications for those of us who will live in that virtual world in the future? David Copperfield and David Blaine watch out! "
endtime,16:50
name,Science as Magic
Private,PUBLIC
venue,Baldwin
Book Description,"In the near future, technology will allow programmers and hackers to manipulate our perception. When that happens, what has been limited to the realm of fantasy writers and movie makers will become reality. What doors does this open for SF writers now—and what are the implications for those of us who will live in that virtual world in the future? David Copperfield and David Blaine watch out! "
Presenters,Jonathan Stars
starttime,16:00
Start Date,4/27/13
minutes,50
allday,FALSE
event_type,RHPS
All Day Event,FALSE
event_end,16:50
endday,4/27/13
private,PUBLIC
