Start Date,Start Time,End Date,End Time,Duration,Location,Track,Title,Presenters,Book Description,All Day Event,Private,AV Needs
5/3/2014,15:00,5/3/2014,15:50,50 minutes,"Algonquin B/C",Penguicon Events, Costuming,"Masquerade Muster","Suzette Mariotti",'Come join us for the Masquerade contest!',FALSE,PUBLIC,Microphone, Sound System
5/3/2014,16:00,5/3/2014,17:50,1 hour and 50 minutes,"Algonquin B/C",Penguicon Events, Costuming,"Masquerade","Suzette Mariotti, Cathy Raymond, Catherine Shaffer, Annikki Raiford",'Anyone who'd like to join in our Masquerade contest is encouraged to join us for the Muster- so we can announce you in the fashion you are accustomed!',FALSE,PUBLIC,none
5/3/2014,19:00,5/3/2014,19:50,50 minutes,"Algonquin B/C",Music,"Performance: Bro-Bot","Bro-Bot",'Bro-Bot is a nerdcore hip-hop supergroup based out of Flint- MI.  With five diverse pilots and a fully-armed and operational fifty-foot kaiju-killing mechanized funk-machine- nothing in the galaxy is off-limits.',FALSE,PUBLIC,Sound System
5/3/2014,20:00,5/3/2014,20:50,50 minutes,"Algonquin B/C",Music,"Performance: King Pheenix","King Pheenix",'King Pheenix (Scott Shepley) has been a recording artist since 2003.  After releasing his Third album- Event Horizon:No Turning back. and with many projects in the cache for 2014… many people are asking – is the Pheenix ready to re-gen? Check out his hip hop with a nerdy twinge. ',FALSE,PUBLIC,Sound System
5/3/2014,21:00,5/3/2014,21:50,50 minutes,"Algonquin B/C",Music,"Performance: My Parents Favorite Music","Steffo",'Steffeny “Steffo” Messinger uses the title “My Parents Favorite Music” to describe the chiptune/video game influenced songs she writes- produces- and records. Bringing a spectacular amount of energy and love- clever wordplay- and unique presence- Steffo ensures every listener is welcome to join the party in her musical adventure.',FALSE,PUBLIC,Sound System
5/3/2014,22:00,5/3/2014,22:50,50 minutes,"Algonquin B/C",Music,"Performance: YTCracker","YTCracker",'Recognized as a forefather of the 'nerdcore' genre- he has travelled all around the universe amassing billions of fans- the majority of which do not live on planet earth.  YTCracker raps about all of the important things in life- like high frame rate and low latency pings.',FALSE,PUBLIC,Sound System
5/3/2014,23:00,5/3/2014,23:50,50 minutes,"Algonquin B/C",Music,"Performance: Monotony + The One Electronic","Monotony, The One Electronic",'Monotony is powered by two game boys running LSDJ- resulting in an assault of grungy- hyperactive- progressive- chiptune dance music. The One Electronic is an electronic artist who specializes in using vintage video game consoles to produce super lo-fi dance music- bringing you a fusion of retro video game sound with modern day EDM flair. Featuring live visuals by Ohhinaifu and Walk In Circles.',FALSE,PUBLIC,Sound System
5/4/2014,0:00,5/4/2014,0:50,50 minutes,"Algonquin B/C",Music,"Performance: barbeque + snesei","barbeque, snesei",'Barbeque creates luscious soundscapes and rhythms designed to flush out memories past- and bring about visions of the future. Snesei's music is the sound of a Nintendo Gameboy mixed with sugar- spice- and everything nice. Featuring live visuals by Ohhinaifu and Walk In Circles.',FALSE,PUBLIC,Sound System
5/4/2014,1:00,5/4/2014,1:50,50 minutes,"Algonquin B/C",Music,"Performance: boaconstructor","boaconstructor",'Since 2011- Seattle-based 8-bit EDM producer boaconstructor has carved a name for himself pushing out huge bass tunes from a single Nintendo Gameboy.  Self-confessed to be disconnected from videogame culture- boa’s Gameboy use is aesthetic only- bringing less of the 80s- and more of the party. Featuring live visuals by Ohhinaifu and Walk In Circles.',FALSE,PUBLIC,Sound System
5/4/2014,2:00,5/4/2014,3:50,1 hour and 50 minutes,"Algonquin B/C",Music,"Open Chip Jam Session","Open",'Continue the jams with Penguicon's awesome chiptune artists. All chiptunes artists are welcome to join in.  Featuring live visuals by Ohhinaifu and Walk In Circles.',FALSE,PUBLIC,none
5/4/2014,9:00,5/4/2014,9:50,50 minutes,"Algonquin B/C",Life,"Fitness Boot Camp","William Bowen",'Work out to a total body strength and cardio training format- with a cool down and stretching at the end. This class incorporates the use of body weight and/or resistance bands.  Come get fit to dubstep and remixed gaming music!',FALSE,PUBLIC,none
5/4/2014,10:00,5/4/2014,11:50,1 hour and 50 minutes,"Algonquin B/C",Life,"Open Source Spinning","Thaddeus Micelli, Shoofle Munroe, Steve "Spark" Grandpre",'Come check out something completely different here at Penguicon! Come meet some of your fellow con goers for a morning of fun and movement. All skill levels are welcome.  First Hour: FlowCentrics Meant for those with little to no experience- this session will introduce you to the basics of flow and get you comfortable with your new favorite toy of choice (a variety of poi- staffs and other fun options will be available). Not a beginner but still want to participate? No problem! Although this is meant for those new to flow- all skill levels are welcome. (Wanna help? Show up half an hour prior for details)  Second Hour: Spin Jam! Come show your stuff and perhaps pick up a new trick from your fellow con goers! There will be open space for flow-ers of all skill levels to play freely!',FALSE,PUBLIC,none
5/4/2014,12:00,5/4/2014,12:50,50 minutes,"Algonquin B/C",Life,"Taiji!: Body Alignment","Marie Staver",'Ever wanted to study the traditional Chinese internal martial art of Taiji (Tai Chi)?  Get a taste of it here- and sample the health benefits while you're at it!  This session- led by a longtime student- will cover basic movements and body alignment based on the awesome Chen and Wudang styles.  Wear loose clothing and know your body- fitness & limitations -- there will be opportunities for more advanced practice for those who want it.  ',FALSE,PUBLIC,none
5/4/2014,16:00,5/4/2014,16:50,50 minutes,"Algonquin B/C",Penguicon Events,"Closing Ceremonies","Janet Gocay, Scott Kennedy, Lucy Kennedy, Nuri Gocay, Cylithria Dubois, Amanda Long-Adams, Amanda Robinson, Christine Bender, Ed Mason, Vinny Rawlley, Erika Carlson, Eva Galperin, Ernie Cline, YTCracker",'As we officially shut down another amazing- exciting year for Penguicon- come hear about how it went- and what we've got our eye on for next year.',FALSE,PUBLIC,Microphone, Sound System
5/2/2014,16:00,5/2/2014,16:50,50 minutes,"Algonquin D",Videogaming,"Wait, We Have a Video Game Archive?","Britain Woodman, David Carter",'The Computer and Video Game Archive at the University of Michigan recently celebrated its fifth anniversary.  Learn who uses the Archive- what uses are most common- and what game is heavily restricted.',FALSE,PUBLIC,Projector
5/2/2014,17:00,5/2/2014,17:50,50 minutes,"Algonquin D",Science,"The Age of the Cyborgs","Heather Aman",'Neuroprosthetics and brain-computer-interface systems are rapidly becoming a reality. What neuroscience challenges will we face in getting to our cyborg future? What are the impacts on our society? Explore and discuss with a talk followed by Q&A.',FALSE,PUBLIC,Projector
5/2/2014,18:00,5/2/2014,18:50,50 minutes,"Algonquin D",Science,"Solar System Ambassador Lecture","Bob Trembley",'Learn about the current space missions and their impact on science today: Dawn- Juno- and New Horizons.',FALSE,PUBLIC,Projector
5/2/2014,19:00,5/2/2014,19:50,50 minutes,"Algonquin D",Science,"Small Bodies in the Solar System","Marie-therese Enga, Bob Trembley",'Asteroids- comets- Kuiper Belt objects and minor planets -- learn about the half-million objects we share our solar system with.',FALSE,PUBLIC,Projector
5/2/2014,20:00,5/2/2014,20:50,50 minutes,"Algonquin D",Life,"War on Cooties: Bringing Nerd Men and Women to the Same Gameboard","Victoria Stapels, April Nance, Sunny Smith, Erika Carlson, Eva Galperin",'From Samus Aran to Princess Peach- equal gender representation in nerd culture has been slim at best. With the way we are already judging each other for who is the most ‘L337’ nerd- it’s no surprise that women are getting even more judgement from the nerd community at large. Where are all the female heroes? The tournament-winning chicks? And why are you judging me for kicking YOUR butt in Super Smash Bros.? No matter your gender- please join in on this hot topic! This panel aims to discuss the social issues- inequality and perks that come with being a geeky lady!',FALSE,PUBLIC,Projector
5/3/2014,9:00,5/3/2014,9:50,50 minutes,"Algonquin D",Science,"Adventures in Metallurgy","Ron Demerino",'What does the CIA have in common with dinosaur extinction? They have a great metallurgical story behind them! Come hear some great stories from Professor Ron- followed by Q&A.',FALSE,PUBLIC,Projector
5/3/2014,10:00,5/3/2014,10:50,50 minutes,"Algonquin D",Science,"Harrowing Tales in Metallurgy","Ron Demerino",'Christmas Interruptus? Narcs on a bus? (Nope! They are engineers) Professor Ron relates more great tales from his career- followed by Q&A. ',FALSE,PUBLIC,Projector
5/3/2014,11:00,5/3/2014,12:50,1 hour and 50 minutes,"Algonquin D",Action Adventure, Film,"Fighting in Film vs. Martial Arts","Mary Poirier, Douglas Scholl, Douglas Tobin, Keith Martens",'A demonstration of how a fight scene in a movie is blocked out- choreographed- rehearsed- filmed- edited- and finally seen by the audience.',FALSE,PUBLIC,Projector
5/3/2014,13:00,5/3/2014,14:50,1 hour and 50 minutes,"Algonquin D",Life,"Introduction to Leadership","Kent Newland",'What makes a good leader?  What makes a person willingly work or follow another person- and what are the qualities that make us successful as leaders and managers?  If you've ever wanted to know how to be a more effective manager- how you can attract people who want to work for you- or just how to be more effective at managing your group- this is an introduction to what makes those people special- and rise above the rest.',FALSE,PUBLIC,Projector
5/3/2014,15:00,5/3/2014,15:50,50 minutes,"Algonquin D",Tech,"What is the EFF?","Eva Galperin, Cory Doctorow",'With revelations coming out on a daily basis- it's obvious that our privacy is both critically important and under attack. Come learn about an organization that is defending our rights every day. ',FALSE,PUBLIC,Projector
5/3/2014,16:00,5/3/2014,16:50,50 minutes,"Algonquin D",Science,"Urban Astronomy: Your Sky Tonight","Bob Trembley",'Find out what you can see in our light-polluted skies- and learn a bit about Astronomy and current events in Space/Astronomy news.',FALSE,PUBLIC,Projector
5/3/2014,17:00,5/3/2014,17:50,50 minutes,"Algonquin D",Music,"Chillin' with YTC","YTCracker",'Got any questions for an (in)famous hacker and Internet famous rapper?  We're doing informal hangout session with our GoH YTCracker!  Join in!',FALSE,PUBLIC,none
5/3/2014,18:00,5/3/2014,18:50,50 minutes,"Algonquin D",Tech,"The NSA is Watching You: The Government, Surveillance, and You","Eva Galperin, Cory Doctorow, Nick Farr",'Now that Edward Snowden has made you aware that the government is watching and recording your every move- come join our GoH Eva Galperin and Featured Guests Cory Doctorow and Nick Farr as they discuss of the implications of living in a surveillance state. ',FALSE,PUBLIC,Projector
5/3/2014,19:00,5/3/2014,19:50,50 minutes,"Algonquin D",Tech,"3D Printing and Linux","Tom Callaway",'3D Printing is a big thing with the maker movement- and Tom shows how you can do this with free software. Tom is a Red Hat employee and member of the Fedora project.',FALSE,PUBLIC,Projector
5/3/2014,20:00,5/3/2014,20:50,50 minutes,"Algonquin D",Tech,"Raspberry Pi Hacks","Ruth Suehle, Tom Callaway",'ife with the Raspberry Pi. Learn how to choose the best distro for the job you intend to do- and advance to building a custom kernel. You'll learn how to add a power switch and check your power problems. See what we and others have made- from light displays and using the Pi as an FM radio to a Star Wars project so good- it scored the creator an upgrade from girlfriend to wife. You'll see Lego TARDIS- Pi-powered Pipboy- and aliens- so come ready to geek out- both Pi and otherwise.',FALSE,PUBLIC,Projector
5/3/2014,21:00,5/3/2014,21:50,50 minutes,"Algonquin D",Gaming,"PowerPoint Karaoke","Sarah Elkins, Cylithria Dubois",'Players will try out their improv chops one at a time with a random slide deck which they get to present to the audience (with a time limit). Each player hangs a compelling or funny narrative on whatever art- charts- technobabble- or self-improvement jargon comes up on the slides. Volunteer from the audience! Prizes awarded!',FALSE,PUBLIC,Projector
